Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,Close_above_SMA_10,SMA_20,Close_above_SMA_20,SMA_50,Close_above_SMA_50,SMA_100,Close_above_SMA_100,SMA_150,Close_above_SMA_150,SMA_200,Close_above_SMA_200,^HSI_Close,title_sc,supp_sc,Target_Price,BB_Price,BB_Count,Short_Ratio,Short_Count,Short_Amount,Target_Price_Uplift,Overall_sc,Avg_BB_Price,Close_over_Avg_BB,BB_Value,Close_over_BB,BB_Conf,Is_Weekday_0,Is_Weekday_1,Is_Weekday_2,Is_Weekday_3,Is_Weekday_4,Month_end,Actual_High_Next_20_P,Predicted_High_Next_20_P,MAE_P,Type
2017-01-18,197.176,198.367,196.58,198.268,10962405,0.0,0.0,196.12369999999996,1.0109334058046022,189.72994999999992,1.0450010659887914,191.15953999999977,1.0371860070389385,200.09995000000015,0.9908448252985563,194.16050666666678,1.0211551432567332,185.9385049999996,1.0663095306698331,23098.26,,,,,,,,,0.0,,195.68840426337843,0.013182159394328208,501.55,-0.6046894626657362,8.0465255757698e-80,0,0,1,0,0,0,7.7,,,Train / Val
2017-01-19,199.162,199.162,196.878,198.07,9664250,0.0,0.0,196.7393,1.0067637731759744,190.58874999999995,1.0392533662139032,191.06621999999973,1.0366562964400525,200.09995000000015,0.9898553198039273,194.33590666666677,1.019214634070368,186.14438999999962,1.0640664486316262,23049.96,,,,,,,,,0.0,,195.68840426337843,0.012170346759106776,501.55,-0.6050842388595354,6.189635058284461e-80,0,0,0,1,0,0,7.9,,,Train / Val
2017-01-20,197.573,197.97,196.283,196.283,7686725,0.0,0.0,196.9975,0.9963730504194215,191.38304999999994,1.0256028420489696,190.90935999999974,1.0281475984205293,200.07315000000014,0.9810561787026387,194.52719333333343,1.009026021691774,186.35074499999962,1.053298713670291,22885.91,,,,,,,,,0.0,,195.68840426337843,0.0030384822179923,501.55,-0.6086471936995315,4.7612577371418935e-80,0,0,0,0,1,0,8.9,,,Train / Val
2017-01-23,194.992,197.871,194.992,196.382,7059398,0.0,0.0,197.21589999999998,0.9957716391021212,192.15744999999993,1.0219848358728745,190.8180199999997,1.0291585668900678,200.03741000000016,0.9817263680828493,194.7184800000001,1.008543205555014,186.54571499999963,1.0527285496748098,22898.52,,,,,,,,,0.0,,195.68840426337843,0.003544388535603016,501.55,-0.6084498056026318,3.66250595164761e-80,1,0,0,0,0,0,8.8,,,Train / Val
2017-01-24,197.474,197.474,195.488,196.382,8825373,0.0,0.0,197.19609999999997,0.9958716222075388,192.96659999999991,1.0176994360682112,190.6115199999997,1.0302735112757104,199.9679100000002,0.9820675727420456,194.89785333333347,1.007614997503991,186.7268249999996,1.0517074876627952,22949.86,,,,,,,,,0.0,,195.68840426337843,0.003544388535603016,501.55,-0.6084498056026318,2.8173122704981617e-80,0,1,0,0,0,0,9.4,,,Train / Val
2017-01-25,199.559,199.559,197.772,199.36,17017199,0.0,0.0,197.19609999999997,1.010973340750654,194.01399999999995,1.0275547125465176,190.62739999999968,1.0458097839030505,199.95798000000022,0.9970094716900011,195.08252000000016,1.021926516019989,186.9317349999996,1.0664855809528566,23049.12,,,,,,,,,0.0,,195.68840426337843,0.01876245938251886,501.55,-0.6025122121423587,2.167163284998586e-80,0,0,1,0,0,0,7.8,,,Train / Val
2017-01-26,200.949,203.927,200.353,203.53,21037878,0.0,0.0,197.8116,1.0289083147803264,195.07629999999995,1.04333535134714,190.87361999999973,1.0663076437697376,199.9818100000002,1.0177425636861663,195.2671866666668,1.0423154216250288,187.1599699999996,1.0874654446674705,23374.17,,,,,,,,,0.0,,195.68840426337843,0.040071846700060476,501.55,-0.5941979862426479,1.6670486807681428e-80,0,0,0,1,0,0,5.6,,,Train / Val
2017-01-27,204.126,204.126,202.736,202.934,8717396,0.0,0.0,198.27820000000003,1.0234811492135796,195.91024999999996,1.0358518760503854,191.0959999999997,1.0619479214635592,200.0076200000002,1.014631342545848,195.45450000000014,1.0382672182016779,187.38274999999962,1.082991897599968,23360.78,,,,,,,,,0.0,,195.68840426337843,0.03702618846474759,501.55,-0.5953863024623667,1.2823451390524174e-80,0,0,0,0,1,0,5.9,,,Train / Val
2017-02-01,200.552,205.317,199.36,205.119,19494245,0.0,0.0,199.26110000000003,1.02939811132228,196.74919999999992,1.0425404525151822,191.28861999999972,1.0723011123191766,199.9718800000002,1.0257392189341812,195.67160000000013,1.048281917253193,187.59418499999958,1.0934187538915476,23318.39,,,,,,,,,0.0,,195.68840426337843,0.04819189860595352,501.55,-0.5910298075964511,9.86419337732629e-81,0,0,1,0,0,0,4.7,,,Train / Val
2017-02-02,205.516,206.906,202.934,203.729,14245064,0.0,0.0,200.00570000000002,1.0186159694448709,197.53354999999993,1.0313640391720802,191.4951399999997,1.063886007759781,199.8745900000002,1.0192841421213161,195.8986266666668,1.0399715580786437,187.7961949999996,1.0848409362074691,23184.52,,,,,,,,,0.0,,195.68840426337843,0.041088769500106315,501.55,-0.593801216229688,7.587841059481761e-81,0,0,0,1,0,0,5.5,,,Train / Val
2017-02-03,203.927,204.92,200.949,203.53,12525535,0.0,0.0,200.53190000000004,1.01495073851093,198.32779999999997,1.0262303116355853,191.68575999999973,1.0617898794360117,199.7931800000002,1.0187034412285734,196.12697333333347,1.0377460914266214,187.9957249999996,1.0826310013166547,23129.21,,,,,,,,,0.0,,195.68840426337843,0.040071846700060476,501.55,-0.5941979862426479,5.836800814985969e-81,0,0,0,0,1,0,5.6,,,Train / Val
2017-02-06,204.92,205.913,202.934,205.913,9244792,0.0,0.0,201.31620000000004,1.0228337312148748,199.02774999999997,1.034594422134602,191.95977999999974,1.072688247506849,199.71773000000022,1.0310201302608426,196.35863333333347,1.0486577366346164,188.2051899999996,1.094087787908508,23348.24,,,,,,,,,0.0,,195.68840426337843,0.05224936947648784,501.55,-0.5894467151829329,4.489846780758437e-81,1,0,0,0,0,0,4.3,,,Train / Val
2017-02-07,204.523,205.913,202.934,203.927,11540961,0.0,0.0,202.08060000000006,1.0091369483265584,199.53904999999995,1.0219904324491875,192.1503999999997,1.061288449048247,199.63433000000023,1.021502664396448,196.5525666666668,1.0375188859570554,188.40472499999964,1.0823879284343871,23331.57,,,,,,,,,0.0,,195.68840426337843,0.042100582135327524,501.55,-0.5934064400358887,3.453728292891106e-81,0,1,0,0,0,0,5.4,,,Train / Val
2017-02-08,202.934,203.729,200.949,202.537,15978068,0.0,0.0,202.69610000000003,0.9992150810992415,199.95599999999996,1.0129078397247397,192.34299999999973,1.052999069370865,199.60454000000024,1.0146913492047813,196.71870000000015,1.0295767509647016,188.61611499999964,1.073805385080699,23485.13,,,,,,,,,0.0,,195.68840426337843,0.03499745302948054,501.55,-0.5961778486691257,2.6567140714546965e-81,0,0,1,0,0,0,6.1,,,Train / Val
2017-02-09,204.126,205.516,202.736,202.736,12967234,0.0,0.0,203.3315,0.9970712850689637,200.2638,1.0123447173178577,192.58127999999977,1.0527295280205855,199.56681000000026,1.0158803460354942,196.90270666666683,1.029625257225175,188.82058499999962,1.073696493419933,23525.14,,,,,,,,,0.0,,195.68840426337843,0.03601437582952616,501.55,-0.5957810786561659,2.0436262088113051e-81,0,0,0,1,0,0,6.0,,,Train / Val
2017-02-10,203.927,204.523,200.949,201.147,13335776,0.0,0.0,203.5102,0.9883878056235019,200.35314999999997,1.0039622536506165,192.77189999999976,1.0434456474206055,199.50724000000028,1.008219050095624,197.09002000000018,1.020584400975756,189.02057499999964,1.0641539948759566,23574.98,,,,,,,,,0.0,,195.68840426337843,0.027894323923633113,501.55,-0.5989492573023627,1.5720201606240807e-81,0,0,0,0,1,0,6.8,,,Train / Val
2017-02-13,201.545,203.53,201.545,202.14,11469706,0.0,0.0,203.3712,0.9939460454577639,200.59139999999996,1.0077201714530135,192.93669999999977,1.0477011372123615,199.4456800000003,1.0135090416598629,197.2707133333335,1.0246832719585635,189.2398799999996,1.0681680838098206,23710.98,,,,,,,,,0.0,,195.68840426337843,0.03296871759421327,501.55,-0.5969693948758847,1.209246277403139e-81,1,0,0,0,0,0,6.3,,,Train / Val
2017-02-14,201.743,202.339,201.346,201.346,11741212,0.0,0.0,203.2124,0.9908155211000903,200.74529999999996,1.0029923490114092,193.13129999999975,1.0425342759045284,199.3801500000003,1.0098598080099734,197.44148000000018,1.0197755810987632,189.4458099999996,1.0628157994098704,23703.01,,,,,,,,,0.0,,195.68840426337843,0.02891124672367895,501.55,-0.5985524872894028,9.301894441562607e-82,0,1,0,0,0,0,6.7,,,Train / Val
2017-02-15,200.75,206.31,200.75,205.119,20967951,0.0,0.0,203.2124,1.0093823014737289,201.23674999999994,1.0192919533832665,193.38745999999978,1.0606633956514049,199.35633000000027,1.0289063808508099,197.61754666666684,1.0379594497546631,189.68198999999956,1.081383635842288,23994.87,,,,,,,,,0.0,,195.68840426337843,0.04819189860595352,501.55,-0.5910298075964511,7.15530341658662e-82,0,0,1,0,0,0,4.7,,,Train / Val
2017-02-16,208.494,211.473,206.509,210.48,30654514,0.0,0.0,203.8875,1.0323340077248482,201.94659999999993,1.0422557250282998,193.73495999999977,1.0864327223130004,199.36427000000026,1.0557558784229477,197.8233933333335,1.063979322432004,189.93754999999956,1.1081537063103135,24107.7,,,,,,,,,0.0,,195.68840426337843,0.0755874922292965,501.55,-0.580340943076463,5.504079551220477e-82,0,0,0,1,0,0,4.2,,,Train / Val
2017-02-17,212.069,213.458,210.281,210.679,18573582,0.0,0.0,204.60239999999996,1.029699553866426,202.5671499999999,1.0400452393194064,194.15591999999978,1.0851021179266656,199.34045000000023,1.0568803270986884,198.02858000000018,1.0638817891841663,190.20449999999957,1.1076446666614117,24033.74,,,,,,,,,0.0,,195.68840426337843,0.07660441502934234,501.55,-0.5799441730635031,4.2339073470926754e-82,0,0,0,0,1,0,5.0,,,Train / Val
2017-02-20,211.671,213.657,211.076,212.466,14388585,0.0,0.0,205.25769999999997,1.035118292760759,203.2869499999999,1.0451531689564928,194.6324799999998,1.0916266390892222,199.29875000000027,1.0660679005763947,198.23046000000016,1.0718130805931634,190.49819999999957,1.1153176250484282,24146.08,,,,,,,,,0.0,,195.68840426337843,0.08573627957045682,501.55,-0.5763812182235071,3.2568518054559036e-82,1,0,0,0,0,0,6.6,,,Train / Val
2017-02-21,212.069,213.26,208.494,209.487,14978211,0.0,0.0,205.81369999999998,1.0178476942982901,203.9471499999999,1.0271631645747443,195.05145999999976,1.074008879502877,199.27889000000025,1.0512252451827675,198.4038733333335,1.0558614430276065,190.78096499999955,1.0980497975780785,23963.63,,,,,,,,,0.0,,195.68840426337843,0.07051309855871657,501.55,-0.582320805502941,2.5052706195814643e-82,0,1,0,0,0,0,8.9,,,Train / Val
2017-02-22,210.48,213.458,210.48,213.458,14282531,0.0,0.0,206.9058,1.0316675511271314,204.80094999999992,1.0422705558738867,195.54389999999978,1.091611653444573,199.27094000000022,1.0711948265010431,198.60243333333352,1.0748005269488967,191.09001999999956,1.1170546740222251,24201.96,,,,,,,,,0.0,,195.68840426337843,0.09080556307621235,501.55,-0.5744033496161898,1.9271312458318955e-82,0,0,1,0,0,0,6.9,,,Train / Val
2017-02-23,214.054,214.848,212.466,213.26,15728062,0.0,0.0,207.95820000000003,1.0254945465002099,205.64484999999996,1.0370305893874805,196.01847999999976,1.08795864553179,199.25307000000024,1.0702971853833907,198.81092666666683,1.0726774608196408,191.3946199999996,1.1142423961551293,24114.86,,,,,,,,,0.0,,195.68840426337843,0.08979375044099092,501.55,-0.574798125809989,1.4824086506399198e-82,0,0,0,1,0,0,7.0,,,Train / Val
2017-02-24,211.87,212.664,209.686,209.686,17224457,0.0,0.0,208.81210000000004,1.004185102300106,206.16114999999996,1.0170975472342876,196.47517999999974,1.0672391291358037,199.18953000000022,1.0526958921987506,198.98037333333352,1.0538024252710207,191.6754099999996,1.0939640092591973,23965.7,,,,,,,,,0.0,,195.68840426337843,0.07153002135876241,501.55,-0.5819240354899811,1.1403143466460919e-82,0,0,0,0,1,0,8.8,,,Train / Val
2017-02-27,209.487,212.069,208.097,208.693,14141432,0.0,0.0,209.46740000000008,0.9963030046680291,206.41929999999996,1.0110149583880967,196.97357999999974,1.0594974209231527,199.1617300000002,1.0478569351652036,199.14982000000015,1.047919601433734,191.9448049999996,1.087255265908345,23925.05,,,,,,,,,0.0,,195.68840426337843,0.06645562768818225,501.55,-0.583903897916459,8.771648820354551e-83,1,0,0,0,0,0,9.3,,,Train / Val
2017-02-28,209.289,210.083,205.516,205.516,16362243,0.0,0.0,209.88440000000008,0.9791866379778579,206.54839999999996,0.9950016557862469,197.38461999999973,1.04119561088397,199.06443000000021,1.032409456576445,199.29411333333348,1.0312196209040052,192.19781999999964,1.069294126228905,23740.73,,,,,,,,,0.0,,195.68840426337843,0.05022063404122057,501.55,-0.5902382613896919,6.747422169503502e-83,0,1,0,0,0,1,11.0,,,Train / Val
2017-03-01,205.516,205.913,203.53,205.317,19151883,0.0,0.0,209.9042000000001,0.9781462209903371,206.55829999999997,0.9939905585977423,197.7817399999998,1.038098865951934,198.9591900000002,1.0319553472247238,199.41854666666683,1.0295782585518116,192.46121999999963,1.0667967292320002,23776.49,,,,,,,,,0.0,,195.68840426337843,0.04920371124117495,501.55,-0.5906350314026518,5.190324745771925e-83,0,0,1,0,0,0,11.3,,,Train / Val
2017-03-02,209.09,209.487,204.92,204.92,15808759,0.0,0.0,209.34820000000008,0.9788476805628131,206.61784999999995,0.9917826557579611,198.22651999999977,1.0337668239345585,198.8499800000002,1.0305256253986035,199.55158666666682,1.0269023836041986,192.71817999999962,1.0633143173103876,23728.07,,,,,,,,,0.0,,195.68840426337843,0.04717497580590768,501.55,-0.5914265776094109,3.992557496747633e-83,0,0,0,1,0,0,11.5,,,Train / Val
2017-03-03,204.523,207.303,202.736,205.714,16233580,0.0,0.0,208.85170000000008,0.9849764210681546,206.72704999999996,0.9950995769542498,198.68917999999977,1.0353558256166755,198.7487100000002,1.035045711743235,199.67204666666683,1.0302593849975386,192.95535499999963,1.066122264396344,23552.72,,,,,,,,,0.0,,195.68840426337843,0.051232446676442,501.55,-0.5898434851958927,3.0711980744212573e-83,0,0,0,0,1,0,11.1,,,Train / Val
2017-03-06,205.119,208.891,205.119,207.7,11372312,0.0,0.0,208.37510000000006,0.996760169521214,206.8164,1.0042723884566214,199.22529999999978,1.04253827199658,198.67921000000015,1.0454037943879475,199.8057466666668,1.0395096410640434,193.1876149999996,1.0751206799669866,23596.28,,,,,,,,,0.0,,195.68840426337843,0.06138123401760209,501.55,-0.585883760342937,2.3624600572471204e-83,1,0,0,0,0,0,10.0,,,Train / Val
2017-03-07,207.303,211.076,207.303,210.281,12046358,0.0,0.0,208.45450000000005,1.0087621039603365,207.1341,1.0151925733136167,199.82297999999977,1.0523364229679701,198.63949000000014,1.0586062217537906,199.97320000000013,1.0515459071515576,193.44168499999964,1.0870511182737082,23681.07,,,,,,,,,0.0,,195.68840426337843,0.07457056942925089,501.55,-0.5807377130894228,1.8172769671131694e-83,0,1,0,0,0,0,8.7,,,Train / Val
2017-03-08,208.693,211.076,208.693,210.679,10855929,0.0,0.0,208.17660000000006,1.0120205633101893,207.54119999999998,1.0151189257843745,200.41867999999977,1.0511944295811162,198.62758000000017,1.0606734472624588,200.1565466666668,1.0525711175006276,193.71704999999963,1.0875604393108422,23782.27,,,,,,,,,0.0,,195.68840426337843,0.07660441502934234,501.55,-0.5799441730635031,1.3979053593178227e-83,0,0,1,0,0,0,8.5,,,Train / Val
2017-03-09,211.473,211.473,207.7,208.296,14123866,0.0,0.0,207.68020000000007,1.002965135819399,207.8192,1.002294301970174,200.98061999999976,1.0363984348341657,198.62560000000016,1.0486865741374718,200.3240066666668,1.0397954966355998,193.97170999999963,1.0738473151574546,23501.56,,,,,,,,,0.0,,195.68840426337843,0.06442689225291498,501.55,-0.584695444123218,1.0753118148598635e-83,0,0,0,1,0,0,9.7,,,Train / Val
2017-03-10,207.899,211.274,207.7,210.877,15876601,0.0,0.0,207.79930000000004,1.0148109257345908,208.30570000000003,1.0123438772918838,201.62991999999977,1.0458616459303274,198.65936000000016,1.0615004498152005,200.5285266666668,1.0516059909547693,194.2362999999996,1.0856724515448475,23568.67,,,,,,,,,0.0,,195.68840426337843,0.07761622766456377,501.55,-0.5795493968697039,8.271629345075874e-84,0,0,0,0,1,0,8.4,,,Train / Val
2017-03-13,211.473,214.253,211.274,213.856,20012750,0.0,0.0,208.3156,1.0265961838671709,208.8915,1.0237659263301762,202.26135999999977,1.0573250372686125,198.72489000000016,1.0761409906932133,200.7456266666668,1.0653083882873455,194.5088349999996,1.09946676715225,23829.67,,,,,,,,,0.0,,195.68840426337843,0.09283940867630402,501.55,-0.5736098095902702,6.362791803904518e-84,1,0,0,0,0,0,6.9,,,Train / Val
2017-03-14,214.451,214.451,212.267,213.061,15104670,0.0,0.0,209.0701,1.0190888127953257,209.47725,1.0171080630474192,202.79747999999978,1.050609701856257,198.74673000000018,1.0720226692534756,200.94419333333346,1.0602993620550496,194.7575349999996,1.0939807797423624,23827.95,,,,,,,,,0.0,,195.68840426337843,0.0887768276409453,501.55,-0.5751948958229489,4.894455233772705e-84,0,1,0,0,0,0,7.6,,,Train / Val
2017-03-15,211.473,214.054,211.473,213.061,10738632,0.0,0.0,209.8445,1.0153280166980787,209.87435,1.0151836086687107,203.29189999999977,1.0480545461968738,198.76460000000017,1.0719262886852077,201.11496000000014,1.0593990621085565,195.00970999999961,1.0925661086312084,23792.85,,,,,,,,,0.0,,195.68840426337843,0.0887768276409453,501.55,-0.5751948958229489,3.7649655644405433e-84,0,0,1,0,0,0,8.9,,,Train / Val
2017-03-16,216.04,219.217,214.65,219.217,27169372,0.0,0.0,211.2742,1.0375947465426445,210.3112,1.042345818957811,203.91539999999978,1.0750389622363012,198.83013000000017,1.1025341078839501,201.33073333333348,1.0888402201220473,195.2559299999996,1.1227162217301183,24288.28,,,,,,,,,0.0,,195.68840426337843,0.12023500229964723,501.55,-0.5629209450702821,2.8961273572619564e-84,0,0,0,1,0,0,5.9,,,Train / Val
2017-03-17,220.607,221.203,219.217,220.408,22110796,0.0,0.0,212.74360000000001,1.0360264656610114,210.79765000000003,1.0455904038778419,204.57065999999978,1.0774174556605538,198.90757000000016,1.1080925678193132,201.5557733333335,1.0935335483319977,195.51455999999962,1.1273226914660495,24309.93,,,,,,,,,0.0,,195.68840426337843,0.12632120860544838,501.55,-0.560546306450005,2.227790274816889e-84,0,0,0,0,1,0,5.3,,,Train / Val
2017-03-20,220.408,226.564,220.21,226.564,24497641,0.0,0.0,214.63000000000002,1.0556026650514838,211.50255,1.0712116709703972,205.26365999999976,1.1037706333405546,199.03465000000014,1.138314358831489,201.81722000000013,1.1226197645572555,195.7870949999996,1.1571957794256076,24501.99,,,,,,,,,0.0,,195.68840426337843,0.1577793832641503,501.55,-0.5482723556973383,1.7136848267822223e-84,1,0,0,0,0,0,3.7,,,Train / Val
2017-03-21,226.365,228.152,222.195,227.16,28352992,0.0,0.0,216.3179,1.0501211411538296,212.3862,1.0695610166762246,205.93283999999977,1.1030780714722346,199.17365000000015,1.1405123117440477,202.08859333333345,1.1240614636042952,196.07700499999962,1.1585244276859514,24593.12,,,,,,,,,0.0,,195.68840426337843,0.1608250414994632,501.55,-0.5470840394776194,1.3182190975247864e-84,0,1,0,0,0,0,4.7,,,Train / Val
2017-03-22,222.394,225.372,221.798,223.585,24831244,0.0,0.0,217.6085,1.0274644602577565,212.89255000000003,1.0502246320972715,206.52057999999977,1.0826281816562797,199.30271000000016,1.1218362259098225,202.31429333333347,1.105136944682504,196.3500299999996,1.138706217666483,24320.41,,,,,,,,,0.0,,195.68840426337843,0.14255620225241006,501.55,-0.554211942976772,1.0140146904036818e-84,0,0,1,0,0,0,6.6,,,Train / Val
2017-03-23,220.21,221.997,216.636,221.401,39654843,0.0,0.0,218.919,1.0113375266651137,213.2996,1.0379813182959556,207.01699999999974,1.0694822164363327,199.42582000000016,1.1101922509332034,202.49697333333347,1.093354613431917,196.6091599999996,1.1260970750294668,24327.7,,,,,,,,,0.0,,195.68840426337843,0.13139560227602853,501.55,-0.5585664440235271,7.800113003105245e-85,0,0,0,1,0,0,8.9,,,Train / Val
2017-03-24,221.6,223.784,220.805,223.585,16607909,0.0,0.0,220.18980000000002,1.0154194245146686,213.99455000000003,1.0448163282663039,207.50149999999974,1.0775102830581962,199.5965800000002,1.1201845242037705,202.71010000000012,1.1029790819500354,196.86431499999964,1.1357314808425307,24358.27,,,,,,,,,0.0,,195.68840426337843,0.14255620225241006,501.55,-0.554211942976772,6.000086925465573e-85,0,0,0,0,1,0,8.6,,,Train / Val
2017-03-27,223.585,226.762,221.798,223.188,20607592,0.0,0.0,221.12300000000005,1.0093386938491244,214.71930000000003,1.0394407954943965,208.01775999999973,1.0729276192571264,199.78522000000015,1.117139696319877,202.85438666666678,1.1002374839778333,197.1035849999996,1.1323386127147328,24193.7,,,,,,,,,0.0,,195.68840426337843,0.140527466817143,501.55,-0.5550034891835312,4.6154514811273633e-85,1,0,0,0,0,0,9.0,,,Train / Val
2017-03-28,225.372,225.372,223.188,224.38,14412946,0.0,0.0,222.25490000000005,1.0095615439749583,215.66250000000005,1.040421955601924,208.5399999999997,1.0759566510022074,199.97188000000017,1.1220577613212408,203.0145666666668,1.1052408882975056,197.35228999999958,1.1369515904781264,24345.87,,,,,,,,,0.0,,195.68840426337843,0.14661878328776878,501.55,-0.5526268567440933,3.5503472931748945e-85,0,1,0,0,0,1,8.4,,,Train / Val
2017-03-29,228.351,228.549,224.975,226.365,16126457,0.0,0.0,223.58530000000005,1.0124323915749378,216.71490000000003,1.044529010234183,209.16149999999968,1.0822498404343073,200.20619000000016,1.130659346746471,203.16812000000016,1.1141757870280034,197.61488999999958,1.1454855451428811,24392.05,,,,,,,,,0.0,,195.68840426337843,0.1567624604641047,501.55,-0.548669125710298,2.7310363793653034e-85,0,0,1,0,0,1,8.9,,,Train / Val
