Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,Close_below_SMA_10,SMA_20,Close_below_SMA_20,SMA_50,Close_below_SMA_50,SMA_100,Close_below_SMA_100,SMA_150,Close_below_SMA_150,^HSI_Close,title_sc,supp_sc,Target_Price,BB_Price,BB_Count,Date,Short_Ratio,Short_Count,Short_Amount,Target_Price_Uplift,BB_Value,Close_over_BB,BB_Conf,Actual_High_Next_20_P,Predicted_High_Next_20_P,MAE_P,Type
2018-01-22 00:00:00,452.784,457.76,448.206,457.76,19364906,0.0,0.0,442.0763999999999,0,444.34525,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,32393.41,,,,,,,,,,-0.6394792985818758,,0.0,0.0,3.6,,,Train / Val
2018-01-23 00:00:00,463.929,472.288,461.342,472.288,23871965,0.0,0.0,445.1414,0,444.34525,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,32930.7,,,,,,,,,,-0.6394792985818758,,0.0,0.0,0.4,,,Train / Val
2018-01-24 00:00:00,471.691,472.089,464.526,466.716,24929026,0.0,0.0,447.9875,0,444.34525,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,32958.69,,,,,,,,,,-0.6394792985818758,,0.0,0.0,1.6,,,Train / Val
2018-01-25 00:00:00,463.929,465.92,455.769,455.769,27732428,0.0,0.0,450.8335,0,444.34525,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,32654.45,,,,,,,,,,-0.6394792985818758,,0.0,0.0,4.1,,,Train / Val
2018-01-26 00:00:00,461.939,468.905,461.74,468.905,22012532,0.0,0.0,453.71939999999995,0,444.34525,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,33154.12,,,,,,,,,,-0.6394792985818758,,0.0,0.0,1.1,,,Train / Val
2018-01-29 00:00:00,471.492,474.279,464.128,469.303,22504576,0.0,0.0,457.5406999999999,0,444.34525,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,32966.89,,,,,,,,,,-0.6394792985818758,,0.0,0.0,-0.4,,,Train / Val
2018-01-30 00:00:00,460.944,467.313,458.954,459.551,22255680,0.0,0.0,459.29209999999995,0,446.53455,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,32607.29,,,,,,,,,,-0.6394792985818758,,0.0,0.0,1.4,,,Train / Val
2018-01-31 00:00:00,453.381,466.119,452.983,461.342,27609235,0.0,0.0,460.7449999999999,0,448.59445000000005,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,32887.27,,,,,,,,,,-0.6394792985818758,,0.0,0.0,0.7,,,Train / Val
2018-02-01 00:00:00,463.73,464.526,457.76,457.76,17119372,0.0,0.0,461.9590999999999,1,449.99760000000003,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,32642.09,,,,,,,,,,-0.6394792985818758,,0.0,0.0,0.0,,,Train / Val
2018-02-02 00:00:00,456.764,457.76,448.803,450.197,24328782,0.0,0.0,461.9590999999999,1,450.95295000000004,1,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,32601.78,,,,,,,,,,-0.6394792985818758,,0.0,0.0,1.2,,,Train / Val
2018-02-05 00:00:00,431.687,443.629,430.692,438.852,40391973,0.0,0.0,460.0682999999999,1,451.0723500000001,1,441.16484000000014,1,424.5377199999999,0,411.4489133333333,0,32245.22,,,,,,,,,,-0.6394792985818758,,0.0,0.0,3.9,,,Train / Val
2018-02-06 00:00:00,420.94,423.328,405.217,408.003,86849711,0.0,0.0,453.6397999999999,1,449.39060000000006,1,441.16484000000014,1,424.5377199999999,1,411.4489133333333,1,30595.42,0.4767,0.4767,,,,,,,,-0.6394792985818758,,0.0,0.0,11.7,,,Train / Val
2018-02-07 00:00:00,427.906,430.692,411.188,412.78,61051730,0.0,0.0,448.2461999999999,1,448.11685000000017,1,441.16484000000014,1,424.5377199999999,1,411.4489133333333,0,30323.2,,,,,,,,,,-0.6394792985818758,,0.0,0.0,10.4,,,Train / Val
2018-02-08 00:00:00,416.76,421.935,411.984,418.153,35437925,0.0,0.0,444.4845999999999,1,447.6590500000002,1,441.16484000000014,1,424.5377199999999,1,411.4489133333333,0,30451.27,,,,,,,,,,0.0,,0.0,0.0,9.5,,,Train / Val
2018-02-09 00:00:00,401.037,408.998,396.062,405.416,69156760,0.0,0.0,438.13569999999993,1,445.92755000000017,1,441.16484000000014,1,424.5377199999999,1,411.4489133333333,1,29507.42,,,,,,,,,,0.0,,0.0,0.0,13.6,,,Train / Val
2018-02-12 00:00:00,410.789,417.755,407.605,407.605,33853960,0.0,0.0,431.9659,1,444.75330000000014,1,441.16484000000014,1,424.5377199999999,1,411.4489133333333,1,29459.63,,,,,,,,,,0.0,,0.0,0.0,13.2,,,Train / Val
2018-02-13 00:00:00,417.158,423.527,415.964,420.343,23705127,0.0,0.0,428.04509999999993,1,443.66860000000014,1,441.16484000000014,1,424.5377199999999,1,411.4489133333333,0,29839.53,,,,,,,,,,0.0,,0.0,0.0,11.3,,,Train / Val
2018-02-14 00:00:00,426.513,432.881,424.323,431.488,22285259,0.0,0.0,425.05969999999996,0,442.9023500000001,1,441.16484000000014,1,424.5377199999999,0,411.4489133333333,0,30515.6,,,,,,,,,,0.0,,0.0,0.0,9.0,,,Train / Val
2018-02-15 00:00:00,442.236,444.823,439.648,444.823,16354787,0.0,0.0,423.76599999999996,0,442.8625500000001,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,31115.43,,,,,,,,,,0.0,,0.0,0.0,5.8,,,Train / Val
2018-02-20 00:00:00,447.808,450.794,442.634,443.629,20482027,0.0,0.0,423.1092,0,442.5341500000001,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,30873.63,,,,,,,,,,0.0,,0.0,0.0,6.1,,,Train / Val
2018-02-21 00:00:00,446.415,455.769,445.022,455.769,20404622,0.0,0.0,424.8009,0,442.43460000000016,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,31431.89,,,,,,,,,,0.0,,0.0,0.0,3.8,,,Train / Val
2018-02-22 00:00:00,452.784,452.983,444.226,444.226,22385045,0.0,0.0,428.4232,0,441.03150000000016,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,30965.68,,,,,,,,,,0.0,,0.0,0.0,6.5,,,Train / Val
2018-02-23 00:00:00,451.789,452.386,447.211,451.192,14992072,0.0,0.0,432.2644,0,440.25530000000015,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,31267.17,,,,,,,,,,0.0,,0.0,0.0,4.9,,,Train / Val
2018-02-26 00:00:00,453.779,454.774,446.216,450.794,21252148,0.0,0.0,435.5285,0,440.0065500000002,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,31498.6,,,,,,,,,,0.0,,0.0,0.0,5.0,,,Train / Val
2018-02-27 00:00:00,455.769,455.769,440.046,443.828,22008908,0.0,0.0,439.3696999999999,0,438.7527000000001,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,31268.66,,,,,,,,,,0.0,,0.0,0.0,6.6,,,Train / Val
2018-02-28 00:00:00,436.862,437.857,428.901,430.095,32560086,0.0,0.0,441.6187,1,436.79230000000007,1,441.16484000000014,1,424.5377199999999,0,411.4489133333333,0,30844.72,,,,,,,,,,0.0,,0.0,0.0,10.0,,,Train / Val
2018-03-01 00:00:00,427.906,445.221,425.915,444.823,27113483,0.0,0.0,444.0667,0,436.0559000000001,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,31044.25,,,,,,,,,,0.0,,0.0,0.0,6.4,,,Train / Val
2018-03-02 00:00:00,434.872,438.454,433.876,433.876,25891511,0.0,0.0,444.30550000000005,1,434.6826000000001,1,441.16484000000014,1,424.5377199999999,0,411.4489133333333,0,30583.45,,,,,,,,,,0.0,,0.0,0.0,9.1,,,Train / Val
2018-03-05 00:00:00,433.876,437.459,422.93,422.93,24038693,0.0,0.0,442.11620000000005,1,432.9411000000001,1,441.16484000000014,1,424.5377199999999,1,411.4489133333333,0,29886.39,0.0,0.0,,,,,,,,0.0,,0.0,0.0,11.9,,,Train / Val
2018-03-06 00:00:00,432.881,441.837,427.906,436.464,24812525,0.0,0.0,441.39970000000005,1,432.2544500000001,0,441.16484000000014,1,424.5377199999999,0,411.4489133333333,0,30510.73,0.68,0.68,,,,,,,,0.0,,0.0,0.0,8.4,,,Train / Val
2018-03-07 00:00:00,433.08,439.051,427.906,432.085,19256638,0.0,0.0,439.0313,1,431.91610000000003,0,441.16484000000014,1,424.5377199999999,0,411.4489133333333,0,30196.92,,,,,,,,,,0.0,,0.0,0.0,9.5,,,Train / Val
2018-03-08 00:00:00,437.857,441.837,435.867,440.842,17506389,0.0,0.0,438.6929,0,433.55805,0,441.16484000000014,1,424.5377199999999,0,411.4489133333333,0,30654.52,,,,,,,,,,0.0,,0.0,0.0,7.4,,,Train / Val
2018-03-09 00:00:00,442.833,446.017,442.833,444.823,13025075,0.0,0.0,438.05600000000004,0,435.1602,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,30996.21,,,,,,,,,,0.0,,0.0,0.0,6.4,,,Train / Val
2018-03-12 00:00:00,453.182,457.76,452.585,457.76,25513013,0.0,0.0,438.7526000000001,0,437.14054999999996,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,31594.33,,,,,,,,,,0.0,,0.0,0.0,3.4,,,Train / Val
2018-03-13 00:00:00,457.76,460.546,453.58,460.546,18501646,0.0,0.0,440.42440000000005,0,439.89705000000004,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,31601.45,0.0,0.0,,,,,,,,0.0,,0.0,0.0,2.8,,,Train / Val
2018-03-14 00:00:00,455.172,461.541,451.391,461.342,22611788,0.0,0.0,443.5491,0,442.5839000000001,0,441.16484000000014,0,424.5377199999999,0,411.4489133333333,0,31435.01,,,,,,,,,,0.0,,0.0,0.0,2.6,,,Train / Val
2018-03-15 00:00:00,456.963,467.711,455.769,466.318,24702582,0.0,0.0,445.6986,0,444.88265,0,442.1759000000001,0,424.5377199999999,0,411.4489133333333,0,31541.1,,,,,,,,,,0.0,,0.0,0.0,1.5,,,Train / Val
2018-03-16 00:00:00,464.725,470.497,462.934,462.934,23898970,0.0,0.0,448.6044,0,446.45495,0,443.0317000000001,0,424.5377199999999,0,411.4489133333333,0,31501.97,,,,,,,,,,0.0,,0.0,0.0,2.2,,,Train / Val
2018-03-19 00:00:00,462.735,468.109,459.551,459.551,16287008,0.0,0.0,452.2665,0,447.19134999999994,0,443.6287800000001,0,424.5377199999999,0,411.4489133333333,0,31513.76,,,,,,,,,,0.0,,0.0,0.0,3.0,,,Train / Val
2018-03-20 00:00:00,454.177,466.119,453.779,464.327,21953314,0.0,0.0,455.05280000000005,0,448.2262499999999,0,444.2935200000001,0,424.5377199999999,0,411.4489133333333,0,31549.93,,,,,,,,,,0.0,,0.0,0.0,1.9,,,Train / Val
2018-03-21 00:00:00,469.9,473.284,458.357,460.347,28243967,0.0,0.0,457.879,0,448.4551499999999,0,444.7711800000002,0,424.5377199999999,0,411.4489133333333,0,31414.52,0.1779,0.1779,,,,,,,,0.0,,0.0,0.0,-0.8,,,Train / Val
2018-03-22 00:00:00,449.4,456.764,436.464,437.26,71848311,0.0,0.0,457.52080000000007,1,448.10684999999984,1,444.68362000000013,1,424.5377199999999,0,411.4489133333333,0,31071.05,-0.3182,-0.3182,,,,,,,,0.0,,0.0,0.0,-0.2,,,Train / Val
2018-03-23 00:00:00,403.027,422.731,403.027,417.954,308436765,0.0,0.0,454.83389999999997,1,446.4449499999999,1,444.2776000000002,1,424.5377199999999,1,411.4489133333333,0,30309.29,0.0258,0.0258,,,,,,,,0.0,,0.0,0.0,4.4,,,Train / Val
2018-03-26 00:00:00,417.357,428.901,410.391,424.522,47299723,0.0,0.0,451.51009999999997,1,445.13134999999994,1,444.22186000000016,1,424.5377199999999,1,411.4489133333333,0,30548.77,,,,,,,,,,0.0,,0.0,0.0,2.8,,,Train / Val
2018-03-27 00:00:00,433.08,436.464,428.105,430.095,42644182,0.0,0.0,448.465,1,444.4446999999999,1,444.0228400000002,1,424.5377199999999,0,411.4489133333333,0,30790.83,-0.6908,-0.6908,,,,,,,,0.0,,0.0,0.0,-1.1,,,Train / Val
2018-03-28 00:00:00,417.954,425.318,409.396,410.192,48964699,0.0,0.0,443.35,1,443.44955,1,443.6048800000002,1,424.5377199999999,1,411.4489133333333,1,30022.53,0.4767,0.4767,,,,,,,,0.0,,0.0,0.0,3.3,,,Train / Val
2018-03-29 00:00:00,411.984,414.969,403.226,407.605,41115421,0.0,0.0,437.47869999999995,1,441.58865,1,442.9162400000002,1,424.5377199999999,1,411.4489133333333,1,30093.38,,,,,,,,,,0.0,,0.0,0.0,3.9,,,Train / Val
2018-04-03 00:00:00,402.629,410.391,398.649,407.406,32886586,0.0,0.0,431.9258999999999,1,440.26515,1,442.1281000000002,1,424.5377199999999,1,411.4489133333333,1,30180.1,,,,,,,,,,0.0,,0.0,0.0,4.0,,,Train / Val
2018-04-04 00:00:00,406.212,409.993,395.664,395.664,35861711,0.0,0.0,425.53719999999987,1,438.90185,1,441.12900000000025,1,424.5377199999999,1,411.4489133333333,1,29518.69,0.0,0.0,,,,,,,,0.0,,0.0,0.0,7.0,,,Train / Val
2018-04-06 00:00:00,402.828,407.605,398.45,403.824,26586340,0.0,0.0,419.48689999999976,1,437.26985,1,440.20154000000025,1,424.5377199999999,1,411.4489133333333,1,29844.94,,,,,,,,,,0.0,,0.0,0.0,4.9,,,Train / Val
2018-04-09 00:00:00,406.013,412.581,402.231,408.003,21220762,0.0,0.0,414.25249999999977,1,436.0657500000001,1,439.20640000000026,1,424.5377199999999,1,411.4489133333333,1,30229.58,,,,,,,,,,0.0,,0.0,0.0,3.8,,,Train / Val
2018-04-10 00:00:00,410.988,416.561,407.406,415.168,25584002,0.0,0.0,412.0432999999997,0,434.7820500000001,1,438.0640000000003,1,424.5377199999999,1,411.4489133333333,0,30728.74,,,,,,,,,,0.0,,0.0,0.0,2.0,,,Train / Val
2018-04-11 00:00:00,418.95,423.527,415.168,417.556,23911389,0.0,0.0,412.0034999999997,0,433.41870000000006,1,437.0808000000003,1,424.5377199999999,1,411.4489133333333,0,30897.71,,,,,,,,,,0.0,,0.0,0.0,1.0,,,Train / Val
2018-04-12 00:00:00,420.343,421.537,406.809,411.188,20604298,0.0,0.0,410.6700999999997,0,431.09010000000006,1,436.18918000000025,1,424.5377199999999,1,411.4489133333333,1,30831.28,-0.2263,-0.2263,,,,,,,,0.0,,0.0,0.0,0.9,,,Train / Val
2018-04-13 00:00:00,414.571,414.77,405.217,406.013,19567202,0.0,0.0,408.2618999999997,1,428.3634500000001,1,434.93134000000026,1,424.5377199999999,1,411.4489133333333,1,30808.38,,,,,,,,,,0.0,,0.0,0.0,2.2,,,Train / Val
2018-04-16 00:00:00,404.819,405.814,397.256,401.037,24901230,0.0,0.0,407.34639999999973,1,425.3482000000001,1,433.56602000000026,1,424.5377199999999,1,411.4489133333333,1,30315.59,,,,,,,,,,0.0,,0.0,0.0,3.4,,,Train / Val
2018-04-17 00:00:00,401.236,404.62,393.076,395.265,28414345,0.0,0.0,406.11239999999975,1,421.7955500000001,1,432.2803000000003,1,424.5377199999999,1,411.4489133333333,1,30062.75,,,,,,,,,,0.0,,0.0,0.0,4.9,,,Train / Val
2018-04-18 00:00:00,402.231,403.027,391.484,398.052,28121104,0.0,0.0,405.1769999999998,1,418.5514500000001,1,431.0145000000003,1,424.5377199999999,1,411.4489133333333,1,30284.25,,,,,,,,,,0.0,,0.0,0.0,6.0,,,Train / Val
2018-04-19 00:00:00,402.032,405.217,398.649,403.824,21812372,0.0,0.0,405.99299999999977,1,415.7651000000002,1,429.9357800000003,1,424.5377199999999,1,411.4489133333333,1,30708.44,,,,,,,,,,0.0,,0.0,0.0,4.5,,,Train / Val
2018-04-20 00:00:00,404.023,404.819,396.46,398.251,18108773,0.0,0.0,405.43569999999977,1,412.4613000000002,1,428.8968600000003,1,424.5377199999999,1,411.4489133333333,1,30418.33,,,,,,,,,,0.0,,0.0,0.0,6.0,,,Train / Val
2018-04-23 00:00:00,395.663,398.251,391.683,392.081,19316986,0.0,0.0,403.8434999999997,1,409.04800000000023,1,427.96144000000027,1,424.5377199999999,1,411.4489133333333,1,30254.4,,,,,,,,,,0.0,,0.0,0.0,7.7,,,Train / Val
2018-04-24 00:00:00,394.668,397.455,392.28,394.668,14521724,0.0,0.0,401.7934999999997,1,406.9184000000002,1,427.6947400000003,1,424.5377199999999,1,411.4489133333333,1,30636.24,,,,,,,,,,0.0,,0.0,0.0,7.0,,,Train / Val
2018-04-25 00:00:00,388.897,391.086,382.926,384.916,34823644,0.0,0.0,398.5294999999997,1,405.2665000000002,1,427.1374600000004,1,424.5377199999999,1,411.4489133333333,1,30328.15,,,,,,,,,,0.0,,0.0,0.0,9.7,,,Train / Val
2018-04-26 00:00:00,386.11,388.698,375.363,380.339,34961200,0.0,0.0,395.4445999999997,1,403.05735000000016,1,426.38118000000037,1,424.5377199999999,1,411.4489133333333,1,30007.68,-0.128,-0.128,,,,,,,,0.0,,0.0,0.0,11.0,,,Train / Val
2018-04-27 00:00:00,388.1,388.897,381.135,386.508,26446726,0.0,0.0,393.4940999999997,1,400.8780000000002,1,426.0030200000004,1,424.5377199999999,1,411.4489133333333,1,30280.67,,,,,,,,,,0.0,,0.0,0.0,9.2,,,Train / Val
2018-04-30 00:00:00,390.489,391.683,387.304,389.096,12881205,0.0,0.0,392.29999999999967,1,399.8232000000002,1,425.63284000000044,1,424.5377199999999,1,411.4489133333333,1,30808.45,,,,,,,,,,0.0,,0.0,0.0,8.5,,,Train / Val
2018-05-02 00:00:00,389.096,394.867,389.096,391.484,19203910,0.0,0.0,391.9218999999997,1,399.01715000000024,1,425.05566000000044,1,424.5377199999999,1,411.4489133333333,1,30723.88,,,,,,,,,,0.0,,0.0,0.0,7.8,,,Train / Val
2018-05-03 00:00:00,387.503,388.698,382.528,383.125,23905086,0.0,0.0,390.4291999999997,1,397.8031000000002,1,424.0884000000004,1,424.5377199999999,1,411.4489133333333,1,30313.37,-0.4023,-0.4023,,,,,,,,0.0,,0.0,0.0,10.2,,,Train / Val
2018-05-04 00:00:00,387.702,387.702,380.139,380.936,19325968,0.0,0.0,388.1403999999997,1,397.06670000000025,1,422.81066000000044,1,424.5377199999999,1,411.4489133333333,1,29926.5,,,,,,,,,,0.0,,0.0,0.0,10.8,,,Train / Val
2018-05-07 00:00:00,386.11,386.906,373.572,378.149,34266791,0.0,0.0,386.1301999999997,1,395.7829500000003,1,421.50106000000045,1,424.5377199999999,1,411.4489133333333,1,29994.26,,,,,,,,,,0.0,,0.0,0.0,11.6,,,Train / Val
2018-05-08 00:00:00,382.13,391.683,380.139,388.698,33393975,0.0,0.0,385.7918999999997,0,394.8177000000003,1,420.1596400000004,1,424.5377199999999,1,411.4489133333333,1,30402.81,,,,,,,,,,0.0,,0.0,0.0,9.0,,,Train / Val
2018-05-09 00:00:00,393.076,394.867,388.698,392.678,20938751,0.0,0.0,385.5928999999997,0,393.69320000000033,1,419.1286800000005,1,424.5377199999999,1,411.4489133333333,1,30536.14,,,,,,,,,,0.0,,0.0,0.0,9.6,,,Train / Val
2018-05-10 00:00:00,397.057,404.62,396.062,404.222,31117306,0.0,0.0,387.5234999999997,0,393.02650000000034,0,418.1892800000005,1,424.5377199999999,1,411.4489133333333,1,30809.22,0.0,0.0,,,,,,,,0.0,,0.0,0.0,6.5,,,Train / Val
2018-05-11 00:00:00,409.993,412.979,406.013,406.809,24703301,0.0,0.0,390.1704999999997,0,392.80755000000033,0,417.3095800000005,1,424.5377199999999,1,411.4489133333333,1,31122.06,,,,,,,,,,0.0,,0.0,0.0,5.8,,,Train / Val
2018-05-14 00:00:00,412.979,414.77,407.008,409.794,20833909,0.0,0.0,392.4990999999997,0,392.99660000000034,0,416.6289000000005,1,424.5377199999999,1,411.4489133333333,1,31541.08,,,,,,,,,,0.0,,0.0,0.0,5.0,,,Train / Val
2018-05-15 00:00:00,409.794,410.59,396.062,396.062,33138167,0.0,0.0,393.1956999999997,0,392.74785000000037,0,415.9482400000005,1,424.5377199999999,1,411.4489133333333,1,31152.03,,,,,,,,,,0.0,,0.0,0.0,8.7,,,Train / Val
2018-05-16 00:00:00,396.659,396.858,388.698,394.27,29613558,0.0,0.0,393.47429999999974,0,392.6981000000004,0,414.9371800000005,1,424.5377199999999,1,411.4489133333333,1,31110.2,,,,,,,,,,0.0,,0.0,0.0,9.2,,,Train / Val
2018-05-17 00:00:00,421.935,422.134,407.207,408.998,69097901,0.0,0.0,396.0615999999997,0,393.2454000000004,0,414.4396200000005,1,424.5377199999999,1,411.4489133333333,1,30942.15,0.2755,0.2755,,,,,,,,0.0,,0.0,0.0,5.2,,,Train / Val
2018-05-18 00:00:00,413.067,413.865,406.884,409.876,21407723,0.88,0.0,398.9555999999997,0,393.54800000000046,0,414.1785400000005,1,424.5377199999999,1,411.4489133333333,1,31047.91,,,,,,,,,,0.0,,0.0,0.0,5.0,,,Train / Val
2018-05-21 00:00:00,415.46,416.857,406.884,406.884,21440433,0.0,0.0,401.8290999999997,0,393.9796500000004,0,413.5869400000005,1,424.5377199999999,1,411.4489133333333,1,31234.35,,,,,,,,,,0.0,,0.0,0.0,5.8,,,Train / Val
2018-05-23 00:00:00,411.671,413.267,405.887,405.887,24572225,0.0,0.0,403.5479999999997,0,394.6699500000004,0,413.06298000000044,1,424.5377199999999,1,411.4489133333333,1,30665.64,,,,,,,,,,0.0,,0.0,0.0,6.0,,,Train / Val
2018-05-24 00:00:00,409.876,410.275,401.499,405.887,17158987,0.0,0.0,404.86889999999977,0,395.2309000000005,0,412.36388000000045,1,424.5377199999999,1,411.4489133333333,1,30760.41,,,,,,,,,,0.0,,0.0,0.0,6.0,,,Train / Val
2018-05-25 00:00:00,401.898,406.485,400.502,402.895,16752353,0.0,0.0,404.7361999999997,1,396.1298500000005,0,411.5253200000004,1,424.5377199999999,1,411.4489133333333,1,30588.04,,,,,,,,,,0.0,,0.0,0.0,6.8,,,Train / Val
2018-05-28 00:00:00,406.485,406.485,400.103,404.092,13391312,0.0,0.0,404.4644999999997,1,397.31750000000045,0,410.4519600000005,1,424.5377199999999,1,411.4489133333333,1,30792.26,0.296,0.296,,,,,,,,0.0,,0.0,0.0,6.5,,,Train / Val
2018-05-29 00:00:00,402.695,405.089,400.9,400.9,12131694,0.0,0.0,403.5750999999997,1,398.03710000000046,0,409.25904000000054,1,424.5377199999999,1,411.4489133333333,1,30484.58,0.296,0.296,,,,,,,,0.0,,0.0,0.0,7.4,,,Train / Val
2018-05-30 00:00:00,399.105,399.105,393.92,393.92,23245403,0.0,0.0,403.3608999999997,1,398.2783000000005,1,407.9106000000005,1,424.5377199999999,1,411.4489133333333,1,30056.79,,,,,,,,,,0.0,,0.0,0.0,9.3,3.7,5.6000000000000005,Train / Val
2018-05-31 00:00:00,395.715,400.701,394.119,398.108,36770396,0.0,0.0,403.7446999999997,1,398.6095000000005,1,406.5464000000005,1,424.3611499999999,1,411.4489133333333,1,30468.56,,,,,,,,,,0.0,,0.0,0.0,8.1,2.4,5.699999999999999,Train / Val
2018-06-01 00:00:00,400.502,402.895,397.111,402.895,23154943,0.0,0.0,403.1343999999997,1,399.5980000000005,0,405.3456200000005,1,424.18865999999986,1,411.4489133333333,1,30492.91,,,,,,,,,,0.0,,0.0,0.0,6.8,1.7,5.1,Train / Val
