Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,Close_below_SMA_10,SMA_20,Close_below_SMA_20,SMA_50,Close_below_SMA_50,SMA_100,Close_below_SMA_100,SMA_150,Close_below_SMA_150,SMA_200,Close_below_SMA_200,^HSI_Close,title_sc,supp_sc,Target_Price,BB_Price,BB_Count,Short_Ratio,Short_Count,Short_Amount,Target_Price_Uplift,Avg_BB_Price,Close_over_Avg_BB,BB_Value,Close_over_BB,BB_Conf,Actual_High_Next_20_P,Predicted_High_Next_20_P,MAE_P,Type
2017-09-15,335.359,338.941,332.572,337.15,24571497,0.0,0.0,326.80070000000023,0,325.32780000000014,0,312.8448399999997,0,289.80058999999994,0,265.85967333333355,0,247.5400749999996,0,27807.59,,,,,,,,,0.0,195.68840426337843,0.7228920705297763,501.55,-0.3277838700029908,1.6553834833664795e-98,5.2,4.9,0.2999999999999998,Train / Val
2017-09-18,339.339,344.315,339.339,344.315,18391711,0.0,0.0,329.1890000000002,0,326.3229500000001,0,314.32559999999967,0,290.84505999999993,0,266.8141266666669,0,248.3035699999996,0,28159.77,,,,,,,,,0.0,195.68840426337843,0.7595064014962478,501.55,-0.31349815571727646,1.2733719102819073e-98,3.0,6.2,3.2,Train / Val
2017-09-19,346.703,347.897,341.727,342.524,21945708,0.0,0.0,331.4181000000002,0,327.3280500000001,0,315.63519999999966,0,291.84183999999993,0,267.75002000000023,0,249.0466899999996,0,28051.41,,,,,,,,,0.0,195.68840426337843,0.7503540962958362,501.55,-0.3170690858339149,9.795168540630054e-99,3.5,5.7,2.2,Train / Val
2017-09-20,341.329,345.708,341.329,344.713,13674167,0.0,0.0,333.6273000000002,0,328.4426,0,316.93285999999966,0,292.8724199999999,0,268.70580000000024,0,249.8121749999996,0,28127.8,,,,,,,,,0.0,195.68840426337843,0.7615402470963395,501.55,-0.31270461569135677,7.534745031253888e-99,2.9,6.1,3.1999999999999997,Train / Val
2017-09-21,343.32,346.703,342.723,345.509,14893320,0.0,0.0,336.2743000000002,0,329.42780000000005,0,318.1827399999997,0,293.86132,0,269.6417333333336,0,250.57816499999956,0,28110.33,,,,,,,,,0.0,195.68840426337843,0.7656079382965224,501.55,-0.3111175356395175,5.795957716349145e-99,2.6,5.9,3.3000000000000003,Train / Val
2017-09-22,342.325,345.509,341.528,344.514,14354595,0.0,0.0,338.70240000000024,0,330.31345,0,319.40475999999967,0,294.88593999999995,0,270.5352933333336,0,251.33520999999956,0,27880.53,,,,,,,,,0.0,195.68840426337843,0.7605233242962937,501.55,-0.31310138570431656,4.458429012576266e-99,2.9,5.9,3.0000000000000004,Train / Val
2017-09-25,343.519,344.116,338.742,339.936,22328070,0.0,0.0,339.77710000000025,0,331.2389,0,320.5312399999997,0,295.86478,0,271.397006666667,0,252.08673499999958,0,27500.34,,,,,,,,,0.0,195.68840426337843,0.737128989730417,501.55,-0.3222290898215533,3.4295607789048193e-99,4.3,5.1,0.7999999999999998,Train / Val
2017-09-26,328.393,337.548,327.0,335.956,34724499,0.0,0.0,340.23490000000027,1,332.1246,0,321.54229999999967,0,296.79389,0,272.2202733333336,0,252.82332499999956,0,27513.01,,,,,,,,,0.0,195.68840426337843,0.716790533729502,501.55,-0.33016449008074966,2.63812367608063e-99,5.6,5.1,0.5,Train / Val
2017-09-27,335.956,339.936,335.359,336.752,13521570,0.0,0.0,340.6728000000002,1,332.71175000000005,0,322.3463599999997,0,297.67139,0,273.0687066666669,0,253.56439499999956,0,27642.43,,,,,,,,,0.0,195.68840426337843,0.7208582249296851,501.55,-0.3285774100289104,2.029325904677408e-99,5.3,6.2,0.9000000000000004,Train / Val
2017-09-28,336.752,338.941,331.378,331.378,17292632,0.0,0.0,340.2747000000003,1,332.91075,1,323.0628599999997,0,298.49912,0,273.85484000000025,0,254.27710499999955,0,27421.6,,,,,,,,,0.0,195.68840426337843,0.6933961991636253,501.55,-0.3392921941979863,1.5610199266749288e-99,7.0,5.6,1.4000000000000004,Train / Val
2017-09-29,332.97,335.757,331.577,334.563,12861135,0.0,0.0,340.01600000000025,1,333.40835000000004,0,323.8430599999997,0,299.31699999999995,0,274.66352666666694,0,255.00226499999954,0,27554.3,,,,,,,,,0.0,195.68840426337843,0.7096720741291815,501.55,-0.33294188017146853,1.2007845589807146e-99,6.0,6.1,0.09999999999999964,Train / Val
2017-10-03,343.917,345.111,339.936,345.111,18517760,0.0,0.0,340.0956000000002,0,334.64230000000003,0,324.73071999999974,0,300.20462,0,275.5663600000002,0,255.79356499999952,0,28173.21,,,,,,,,,0.0,195.68840426337843,0.763574092696431,501.55,-0.3119110756654372,9.236804299851649e-100,3.9,5.3,1.4,Train / Val
2017-10-04,346.703,349.29,346.305,347.698,11708684,0.0,0.0,340.6130000000002,0,336.01555,0,325.68205999999975,0,301.11017,0,276.4930600000002,0,256.61318999999946,0,28379.18,,,,,,,,,0.0,195.68840426337843,0.7767940890970255,501.55,-0.30675306549695947,7.105234076808961e-100,4.4,6.0,1.5999999999999996,Train / Val
2017-10-06,351.679,351.878,348.494,350.286,13355238,0.0,0.0,341.1703000000002,0,337.39880000000005,0,326.6970999999997,0,302.04359,0,277.4581933333335,0,257.4397999999995,0,28458.04,,,,,,,,,0.0,195.68840426337843,0.7900191956624449,501.55,-0.3015930615093211,5.465564674468432e-100,4.7,5.8,1.0999999999999996,Train / Val
2017-10-09,350.286,351.281,346.902,347.3,13455864,0.0,0.0,341.34940000000023,0,338.81185000000005,0,327.5051399999997,0,302.93721999999997,0,278.4047466666669,0,258.24899499999947,0,28326.59,,,,,,,,,0.0,195.68840426337843,0.7747602434969343,501.55,-0.30754660552287905,4.20428051882187e-100,8.8,5.9,2.9000000000000004,Train / Val
2017-10-10,349.091,350.883,348.096,349.489,10823170,0.0,0.0,341.84690000000023,0,340.27465,0,328.42861999999974,0,303.81104,0,279.3685400000002,0,259.0830349999995,0,28490.83,,,,,,,,,0.0,195.68840426337843,0.7859463942974374,501.55,-0.303182135380321,3.234061937555285e-100,11.3,6.0,5.300000000000001,Train / Val
2017-10-11,349.489,350.883,347.698,349.888,17642355,0.0,0.0,342.8421000000002,0,341.3096,0,329.1888999999997,0,304.63899,0,280.32970000000023,0,259.9195699999995,0,28389.57,,,,,,,,,0.0,195.68840426337843,0.7879853500623533,501.55,-0.3023866015352408,2.487739951965603e-100,13.4,5.0,8.4,Train / Val
2017-10-12,350.286,352.077,348.494,348.494,14874040,0.0,0.0,344.0959000000002,0,342.1654,0,329.9013999999997,0,305.38334,0,281.2683266666669,0,260.75756999999953,0,28459.03,,,,,,,,,0.0,195.68840426337843,0.7808617802972089,501.55,-0.3051659854451201,1.913646116896618e-100,13.8,5.5,8.3,Train / Val
2017-10-13,345.509,348.494,344.713,347.499,20928347,0.0,0.0,345.17060000000026,0,342.9217,0,330.62983999999966,0,306.11972999999995,0,282.18311333333355,0,261.59307999999953,0,28476.43,,,,,,,,,0.0,195.68840426337843,0.7757771662969801,501.55,-0.30714983550991926,1.47203547453586e-100,14.1,4.9,9.2,Train / Val
2017-10-16,350.286,353.868,348.693,353.868,17588494,0.0,0.0,347.41960000000023,0,343.84715,0,331.5652599999996,0,306.93573999999995,0,283.13770666666693,0,262.4579499999995,0,28692.8,,,,,,,,,0.0,195.68840426337843,0.8083238060632683,501.55,-0.2944512012760443,1.1323349804122e-100,12.1,5.5,6.6,Train / Val
2017-10-17,354.664,354.664,351.281,353.072,12885350,0.0,0.0,349.2705000000002,0,344.64325,0,332.4290399999996,0,307.70795999999996,0,284.10288000000025,0,263.32231499999955,0,28697.49,,,,,,,,,0.0,195.68840426337843,0.8042561148630853,501.55,-0.29603828132788357,8.710269080093844e-101,12.3,6.0,6.300000000000001,Train / Val
2017-10-18,347.897,353.072,347.897,352.873,11974333,0.0,0.0,350.0467000000002,0,345.07115000000005,0,333.10571999999956,0,308.47022999999996,0,285.04952000000026,0,264.19461999999953,0,28711.76,,,,,,,,,0.0,195.68840426337843,0.8032391920630395,501.55,-0.29643505134084347,6.700206984687574e-101,12.4,5.9,6.5,Train / Val
2017-10-19,354.465,354.664,343.917,344.514,21617366,0.0,0.0,349.7283000000003,1,345.17065,1,333.45599999999956,0,309.18074999999993,0,285.9205733333336,0,265.0057699999996,0,28159.09,0.6597,0.6597,,,,,,,0.0,195.68840426337843,0.7605233242962937,501.55,-0.31310138570431656,5.1540053728365936e-101,15.1,5.0,10.1,Train / Val
2017-10-20,346.305,348.892,346.305,347.897,14319859,0.0,0.0,349.4894000000003,1,345.32985,0,333.84209999999956,0,309.99674999999996,0,286.8194800000002,0,265.81397999999956,0,28487.24,,,,,,,,,0.0,195.68840426337843,0.7778110118970714,501.55,-0.3063562954839997,3.964619517566611e-101,15.8,6.2,9.600000000000001,Train / Val
2017-10-23,349.888,349.888,345.708,346.902,9767821,0.0,0.0,349.44960000000026,1,345.39950000000005,0,334.27995999999956,0,310.76697999999993,0,287.71175333333355,0,266.6067899999996,0,28305.88,,,,,,,,,0.0,195.68840426337843,0.7727263978968426,501.55,-0.30834014554879874,3.049707321205085e-101,20.5,6.0,14.5,Train / Val
2017-10-24,345.509,347.897,343.718,345.708,15417200,0.0,0.0,349.07150000000024,1,345.4592,0,335.01237999999955,0,311.5372099999999,0,288.5550266666669,0,267.39511999999957,0,28154.97,,,,,,,,,0.0,195.68840426337843,0.7666248610965682,501.55,-0.3107207656265576,2.3459287086192963e-101,26.5,5.0,21.5,Train / Val
2017-10-25,346.504,350.883,346.305,350.286,12989841,0.0,0.0,349.11130000000026,0,345.97670000000005,0,335.56965999999954,0,312.3372999999999,0,289.42088000000024,0,268.2083249999996,0,28302.89,,,,,,,,,0.0,195.68840426337843,0.7900191956624449,501.55,-0.3015930615093211,1.8045605450917663e-101,24.9,5.9,19.0,Train / Val
2017-10-26,347.101,348.892,344.713,345.31,15826872,0.0,0.0,348.79290000000026,1,346.44440000000003,1,336.1309199999996,0,313.0677299999999,0,290.2125200000002,0,268.9753049999996,0,28202.38,,,,,,,,,0.0,195.68840426337843,0.7645910154964768,501.55,-0.3115143056524773,1.3881234962244356e-101,26.7,5.4,21.299999999999997,Train / Val
2017-10-27,346.305,346.902,344.713,346.106,16161754,0.0,0.0,348.65360000000027,1,346.9121,1,336.6205199999996,0,313.81407999999993,0,291.0054933333335,0,269.7373299999996,0,28438.85,,,,,,,,,0.0,195.68840426337843,0.7686587066966597,501.55,-0.309927225600638,1.0677873047880272e-101,26.4,5.7,20.7,Train / Val
2017-10-30,351.281,351.281,347.3,347.897,16538825,0.0,0.0,348.05650000000026,1,347.73805000000004,0,337.02253999999965,0,314.5723699999999,0,291.8342400000002,0,270.5058249999996,0,28336.19,,,,,,,,,0.0,195.68840426337843,0.7778110118970714,501.55,-0.3063562954839997,8.213748498369441e-102,25.7,5.8,19.9,Train / Val
2017-10-31,350.286,350.684,347.698,348.096,12706629,0.0,0.0,347.5589000000003,0,348.4147,1,337.50019999999967,0,315.29283999999996,0,292.6788733333335,0,271.2634049999996,0,28245.54,,,,,,,,,0.0,195.68840426337843,0.7788279346971172,501.55,-0.3059595254710398,6.3182680756688005e-102,25.7,5.9,19.799999999999997,Train / Val
2017-11-01,350.286,358.645,349.888,358.247,22026178,0.0,0.0,348.09630000000027,0,349.0715,0,338.17689999999965,0,316.18249,0,293.5766200000002,0,272.0578399999996,0,28594.06,-0.2235,-0.2235,,,,,,,0.0,195.68840426337843,0.8307012178290993,501.55,-0.28572026717176746,4.860206212052923e-102,22.1,5.6,16.5,Train / Val
2017-11-02,359.043,362.824,355.858,360.038,17931996,0.0,0.0,349.64870000000025,0,349.68850000000003,0,338.9292199999997,0,317.07214,0,294.48895333333354,0,272.8711549999996,0,28518.64,-0.2732,-0.2732,,,,,,,0.0,195.68840426337843,0.8398535230295112,501.55,-0.2821493370551291,3.738620163117633e-102,21.5,5.6,15.9,Train / Val
2017-11-03,362.824,366.606,361.829,366.208,16625181,0.0,0.0,351.47980000000024,0,350.4846,0,339.8049399999997,0,317.97372999999993,0,295.43447333333353,0,273.7108549999996,0,28603.61,,,,,,,,,0.0,195.68840426337843,0.871383239995754,501.55,-0.26984747283421395,2.875861663936641e-102,19.5,5.5,14.0,Train / Val
2017-11-06,367.8,377.751,362.824,375.164,25043422,0.0,0.0,354.3060000000002,0,351.8778,0,340.7921199999997,0,319.00867,0,296.42646666666684,0,274.6102249999996,0,28596.8,,,,,,,,,0.0,195.68840426337843,0.9171498761626369,501.55,-0.25199082843186127,2.212201279951262e-102,16.6,5.6,11.000000000000002,Train / Val
2017-11-07,378.547,389.096,378.348,389.096,25585700,0.0,0.0,358.6448000000002,0,353.85815,0,342.03801999999973,0,320.18691,0,297.5298733333335,0,275.57428999999956,0,28994.34,,,,,,,,,0.0,195.68840426337843,0.9883446924954884,501.55,-0.22421293988635227,1.7016932922702014e-102,12.4,5.4,7.0,Train / Val
2017-11-08,385.314,396.659,380.537,383.722,43983824,0.0,0.0,361.9884000000002,0,355.54985,0,343.2839199999998,0,321.24971,0,298.6133333333335,0,276.5015599999996,0,28907.6,0.0,0.0,,,,,,,0.0,195.68840426337843,0.9608826667294286,501.55,-0.23492772405542828,1.3089948402078473e-102,14.0,6.0,8.0,Train / Val
2017-11-09,383.324,390.489,383.324,385.911,23906595,0.0,0.0,366.0485000000002,0,357.4207,0,344.6372999999998,0,322.32246000000004,0,299.69550666666686,0,277.4407649999996,0,29136.57,,,,,,,,,0.0,195.68840426337843,0.9720688175299319,501.55,-0.23056325391287014,1.00691910785219e-102,13.4,5.4,8.0,Train / Val
2017-11-10,381.533,388.897,381.533,383.523,17152006,0.0,0.0,369.7902000000002,0,359.22190000000006,0,345.80757999999986,0,323.37929,0,300.73792666666685,0,278.3769649999996,0,29120.92,,,,,,,,,0.0,195.68840426337843,0.9598657439293832,501.55,-0.23532449406838796,7.745531598863001e-103,14.1,6.2,7.8999999999999995,Train / Val
2017-11-13,383.125,390.091,383.125,385.712,17666194,0.0,0.0,373.5717000000002,0,360.81410000000005,0,346.97385999999983,0,324.43413000000004,0,301.8002400000002,0,279.32361499999956,0,29182.18,,,,,,,,,0.0,195.68840426337843,0.9710518947298861,501.55,-0.23096002392582993,5.958101229894615e-103,13.4,6.1,7.300000000000001,Train / Val
2017-11-14,392.081,392.081,385.513,386.11,20492898,0.0,0.0,377.3731000000002,0,362.466,0,348.20383999999984,0,325.50688,0,302.87050000000016,0,280.27225499999963,0,29152.12,,,,,,,,,0.0,195.68840426337843,0.9730857403299777,501.55,-0.23016648389991023,4.583154792226628e-103,13.3,5.7,7.6000000000000005,Train / Val
2017-11-15,381.931,386.11,381.135,381.135,23436345,0.0,0.0,379.6619000000002,0,363.87910000000005,0,349.4178999999998,0,326.49206000000004,0,303.91288666666685,0,281.1811299999996,0,28851.69,,,,,,,,,0.0,195.68840426337843,0.9476626703288338,501.55,-0.2400857342239059,3.5255036863281747e-103,14.8,5.5,9.3,Train / Val
2017-11-16,386.309,391.882,382.13,389.892,32583706,0.0,0.0,382.6473000000002,0,366.148,0,350.8110799999998,0,327.52501000000007,0,305.02292000000017,0,282.11293999999964,0,29018.76,,,,,,,,,0.0,195.68840426337843,0.9924123836956713,501.55,-0.222625859834513,2.711925912560135e-103,12.2,5.0,7.199999999999999,Train / Val
2017-11-17,395.066,403.027,395.066,401.435,34542285,0.0,0.0,386.1700000000002,0,368.82490000000007,0,352.38735999999983,0,328.72513,0,306.1701933333335,0,283.1054449999996,0,29199.04,,,,,,,,,0.0,195.68840426337843,1.0513990162631495,501.55,-0.1996112052636826,2.0860968558154877e-103,9.0,5.1,3.9000000000000004,Train / Val
2017-11-20,403.425,417.954,403.425,417.954,35231740,0.0,0.0,390.44900000000024,0,372.37750000000005,0,354.3656599999998,0,330.07849999999996,0,307.43024000000014,0,284.1696199999996,0,29260.31,,,,,,,,,0.0,195.68840426337843,1.1358138289965956,501.55,-0.16667530654969598,1.6046898890888367e-103,4.7,5.2,0.5,Train / Val
2017-11-21,422.93,437.459,418.75,427.906,50468370,0.0,0.0,394.33000000000027,0,376.4874000000001,0,356.5191199999998,0,331.57916000000006,0,308.7738466666668,0,285.2905049999996,0,29818.07,,,,,,,,,0.0,195.68840426337843,1.1866701893285319,501.55,-0.14683281826338357,1.234376837760644e-103,1.9,5.2,3.3000000000000003,Train / Val
2017-11-22,434.872,435.867,422.333,424.721,39601842,0.0,0.0,398.42990000000026,0,380.20915,0,358.4297599999999,0,333.03205,0,310.08166000000017,0,286.3964599999996,0,30003.49,0.0,0.0,,,,,,,0.0,195.68840426337843,1.1703943143629756,501.55,-0.15318313228990132,9.495206444312643e-104,1.2,5.5,4.3,Train / Val
2017-11-23,422.93,429.896,416.163,417.556,32014753,0.0,0.0,401.59440000000023,0,383.82145,0,360.1533199999999,0,334.52871999999996,0,311.29934000000014,0,287.4546749999996,0,29707.94,,,,,,,,,0.0,195.68840426337843,1.1337799833965039,501.55,-0.16746884657561567,7.304004957163571e-104,1.0,6.5,5.5,Train / Val
2017-11-24,416.76,421.935,412.581,413.775,33069910,0.0,0.0,404.61960000000016,0,387.2049,0,361.7813599999999,0,335.96966999999995,0,312.49314000000015,0,288.50391499999955,0,29866.32,,,,,,,,,0.0,195.68840426337843,1.1144584501956345,501.55,-0.17500747682185236,5.618465351664287e-104,1.7,6.5,4.8,Train / Val
2017-11-27,413.974,414.969,408.003,409.396,25746296,0.0,0.0,406.98800000000017,0,390.27985,0,363.2620999999999,0,337.35886999999997,0,313.64715333333345,0,289.5382099999996,0,29686.19,,,,,,,,,0.0,195.68840426337843,1.092081038429804,501.55,-0.18373841092612897,4.321896424357142e-104,2.8,6.9,4.1000000000000005,Train / Val
2017-11-28,406.013,417.357,400.241,417.158,39406800,0.0,0.0,410.0928000000002,0,393.73294999999996,0,364.8622599999999,0,338.85355,0,314.8211466666668,0,290.6103199999996,0,29680.85,,,,,,,,,0.0,195.68840426337843,1.1317461377964126,501.55,-0.16826238660153525,3.324535711043956e-104,0.9,5.4,4.5,Train / Val
2017-11-29,420.144,420.741,408.799,409.595,27073413,0.0,0.0,412.9388000000002,1,396.3003499999999,0,366.1678599999999,0,340.24672999999996,0,315.95266000000015,0,291.65255999999965,0,29623.83,,,,,,,,,0.0,195.68840426337843,1.0930979612298497,501.55,-0.18334164091316918,2.5573351623415044e-104,-0.2,6.7,6.9,Train / Val
2017-11-30,396.858,403.426,396.062,396.062,55969740,0.0,0.0,413.5558000000002,1,398.10155,1,367.2386199999999,0,341.4369099999999,0,316.97410000000013,0,292.62216999999964,0,29177.35,-0.25,-0.25,,,,,,,0.0,195.68840426337843,1.0239421006619143,501.55,-0.21032399561359783,1.9671808941088493e-104,5.0,6.2,1.2000000000000002,Train / Val
2017-12-01,396.062,400.042,383.125,383.125,79028748,0.0,0.0,411.72480000000013,1,398.94739999999996,1,368.00685999999996,0,342.4698599999999,0,317.91723333333346,0,293.53106499999967,0,29074.24,,,,,,,,,0.0,195.68840426337843,0.9578318983292915,501.55,-0.23611803409430765,1.5132160723914226e-104,10.9,6.5,4.4,Train / Val
2017-12-04,382.13,395.862,375.363,386.508,46134931,0.0,0.0,408.5802000000001,1,399.51460000000003,1,368.82683999999995,0,343.5047899999999,0,318.84982666666684,0,294.4380099999997,0,29138.28,,,,,,,,,0.0,195.68840426337843,0.9751195859300692,501.55,-0.22937294387399065,1.1640123633780173e-104,11.3,6.1,5.200000000000001,Train / Val
2017-12-05,378.149,384.12,374.169,374.169,44389024,0.0,0.0,403.2065000000001,1,398.7682500000001,1,369.41994,0,344.41234999999995,0,319.7306066666668,0,295.2564549999997,0,28842.8,,,,,,,,,0.0,195.68840426337843,0.9120652621624081,501.55,-0.25397467849666044,8.95394125675398e-105,16.1,6.2,9.900000000000002,Train / Val
2017-12-06,373.174,379.542,363.421,364.217,58301277,0.0,0.0,397.1561000000001,1,397.7930000000001,1,369.90556,1,345.2183999999999,0,320.5450400000001,0,296.02414499999963,0,28224.8,,,,,,,,,0.0,195.68840426337843,0.8612089018304718,501.55,-0.27381716678297285,6.887647120579984e-105,20.0,6.0,14.0,Train / Val
2017-12-07,371.979,377.552,365.412,376.159,39232605,0.0,0.0,393.0164000000001,1,397.3054000000001,1,370.70962,0,346.1259599999999,0,321.43246666666676,0,296.84260999999964,0,28303.19,,,,,,,,,0.0,195.68840426337843,0.9222344901628656,501.55,-0.2500069783670621,5.298190092753834e-105,18.1,6.4,11.700000000000001,Train / Val
2017-12-08,379.144,392.877,378.348,392.081,41462488,0.0,0.0,390.8470000000001,0,397.7333000000001,1,371.8162,0,347.0812799999999,0,322.3863266666668,0,297.75557999999967,0,28639.85,,,,,,,,,0.0,195.68840426337843,1.0035985344961746,501.55,-0.21826138969195497,4.075530840579872e-105,13.3,6.2,7.1000000000000005,Train / Val
2017-12-11,387.503,404.421,387.304,403.425,32016735,0.0,0.0,390.2499,0,398.61895000000015,0,373.25713999999994,0,348.1599999999999,0,323.4184600000001,0,298.7054149999997,0,28965.29,,,,,,,,,0.0,195.68840426337843,1.061568244263607,501.55,-0.19564350513408435,3.135023723522978e-105,10.1,6.5,3.5999999999999996,Train / Val
2017-12-12,405.018,408.799,389.494,391.285,32544146,0.0,0.0,387.66260000000005,0,398.8777000000001,1,374.39158,0,349.11731999999995,0,324.3418600000001,0,299.5955399999997,0,28793.88,,,,,,,,,0.0,195.68840426337843,0.9995308432959917,501.55,-0.21984846974379424,2.4115567104022905e-105,13.5,6.4,7.1,Train / Val
2017-12-13,393.076,397.455,385.513,393.673,22632354,0.0,0.0,386.07040000000006,0,399.5046000000001,1,375.36281999999994,0,350.04677,0,325.25735333333347,0,300.5154749999997,0,29222.1,,,,,,,,,0.0,195.68840426337843,1.011733916896541,501.55,-0.2150872295882763,1.8550436233863773e-105,13.4,6.9,6.5,Train / Val
2017-12-14,399.047,400.639,390.688,395.265,16678498,0.0,0.0,385.9907000000001,0,399.7732500000001,1,376.3141599999999,0,350.99810999999994,0,326.1781666666668,0,301.4483349999997,0,29166.38,,,,,,,,,0.0,195.68840426337843,1.0198692992969067,501.55,-0.21191306948459776,1.4269566333741367e-105,13.0,7.2,5.8,Train / Val
2017-12-15,390.489,392.678,387.105,387.105,23201046,0.0,0.0,386.3887000000001,0,399.0567500000001,1,377.0505399999999,0,351.87381999999997,0,327.0459066666668,0,302.3562799999997,0,28848.11,,,,,,,,,0.0,195.68840426337843,0.9781703543302065,501.55,-0.22818263383511117,1.0976589487493358e-105,15.4,6.1,9.3,Train / Val
2017-12-18,392.479,396.659,387.105,392.28,20264916,0.0,0.0,386.96590000000003,0,397.77305000000007,1,377.95013999999986,0,352.72763999999995,0,327.9415266666668,0,303.29109499999964,0,29050.41,-0.3818,-0.3818,,,,,,,0.0,195.68840426337843,1.0046154572962203,501.55,-0.21786461967899518,8.443530374994889e-106,15.2,6.1,9.1,Train / Val
2017-12-19,402.032,402.032,396.858,399.246,21109022,0.0,0.0,389.4736000000001,0,396.34005,0,378.94527999999985,0,353.6869499999999,0,328.8557866666668,0,304.26272499999965,0,29253.66,,,,,,,,,0.0,195.68840426337843,1.040212865462646,501.55,-0.20397567540624073,6.495023365380684e-106,13.2,6.2,6.999999999999999,Train / Val
2017-12-20,396.659,398.45,394.867,395.464,13394104,0.0,0.0,392.59830000000005,0,394.8772000000001,0,379.85679999999985,0,354.5228499999999,0,329.71159333333344,0,305.21147499999967,0,29234.09,,,,,,,,,0.0,195.68840426337843,1.0208862220969523,501.55,-0.21151629947163797,4.996171819523603e-106,15.8,6.6,9.200000000000001,Train / Val
2017-12-21,395.066,400.44,393.275,397.853,18431377,0.0,0.0,394.7677,0,393.89205000000004,0,380.8439799999999,0,355.3726899999999,0,330.53688666666676,0,306.1622399999997,0,29367.06,,,,,,,,,0.0,195.68840426337843,1.0330944058623257,501.55,-0.20675306549695938,3.843209091941233e-106,18.7,6.0,12.7,Train / Val
2017-12-22,401.833,403.824,398.848,403.824,16146080,0.0,0.0,395.942,0,393.39450000000005,0,381.9704799999999,0,356.30015999999995,0,331.4033133333335,0,307.12995499999965,0,29578.01,,,,,,,,,0.0,195.68840426337843,1.0636072000285228,501.55,-0.1948479712890041,2.9563146861086407e-106,17.0,6.4,10.6,Train / Val
2017-12-27,405.814,405.814,399.047,399.246,16680601,0.0,0.0,395.5241,0,392.88700000000006,0,382.8780399999999,0,357.22164999999995,0,332.2498400000001,0,308.0727899999997,0,29597.66,,,,,,,,,0.0,195.68840426337843,1.040212865462646,501.55,-0.20397567540624073,2.2740882200835696e-106,18.3,6.3,12.0,Train / Val
2017-12-28,402.032,406.212,400.241,406.212,11662053,0.0,0.0,397.0168,0,392.33970000000005,0,383.94083999999987,0,358.1849399999999,0,333.1189200000001,0,309.0623699999997,0,29863.71,,,,,,,,,0.0,195.68840426337843,1.0758102736290716,501.55,-0.1900867311334863,1.7492986308335152e-106,16.3,6.7,9.600000000000001,Train / Val
2017-12-29,406.013,406.013,401.435,404.023,16601658,0.0,0.0,398.0518,0,392.0611,0,384.9638399999999,0,359.03477999999996,0,333.9681000000001,0,310.0280999999997,0,29919.15,0.5106,0.5106,,,,,,,0.0,195.68840426337843,1.0646241228285684,501.55,-0.1944512012760442,1.3456143314103962e-106,17.4,5.5,11.899999999999999,Train / Val
2018-01-02,406.013,415.964,405.615,415.765,24080505,0.0,0.0,400.1018,0,393.04625000000004,0,386.3888599999999,0,359.92242999999996,0,334.9167866666668,0,311.03764499999966,0,30515.31,,,,,,,,,0.0,195.68840426337843,1.124627678196092,501.55,-0.171039776692254,1.0350879472387662e-106,14.1,4.6,9.5,Train / Val
2018-01-03,421.935,424.721,416.959,420.144,22780154,0.0,0.0,403.4057,0,394.89720000000005,0,387.8337999999999,0,360.83795,0,335.94243333333344,0,312.07305999999966,0,30560.95,,,,,,,,,0.0,195.68840426337843,1.1470050899619233,501.55,-0.1623088425879773,7.962214978759742e-107,12.9,5.0,7.9,Train / Val
2018-01-04,424.92,430.294,422.134,429.697,27904538,0.0,0.0,407.1474,0,397.0566500000001,0,389.4896999999999,0,361.88483,0,337.0078866666668,0,313.1562399999997,0,30736.48,,,,,,,,,0.0,195.68840426337843,1.1958224945289437,501.55,-0.14326188814674512,6.124780752892107e-107,10.4,4.8,5.6000000000000005,Train / Val
2018-01-05,434.275,434.275,426.114,431.09,19958447,0.0,0.0,410.33180000000004,0,399.9027000000001,0,391.19733999999994,0,363.10486,0,338.0905866666668,0,314.21560499999964,0,30814.64,,,,,,,,,0.0,195.68840426337843,1.202940954129264,501.55,-0.14048449805602636,4.711369809917005e-107,10.0,5.9,4.1,Train / Val
2018-01-08,434.076,437.061,431.687,436.464,17994826,0.0,0.0,414.4318,0,403.5150500000001,0,392.92089999999996,0,364.24528,0,339.1985000000001,0,315.29588499999966,0,30899.53,-0.0772,-0.0772,,,,,,,0.0,195.68840426337843,1.2304029798953238,501.55,-0.12976971388695047,3.624130623013081e-107,8.7,6.4,2.299999999999999,Train / Val
2018-01-09,438.852,444.226,436.862,441.638,24476517,0.0,0.0,418.8103,0,406.7890000000001,0,394.8474599999999,0,365.48918999999995,0,340.3276400000001,0,316.3712549999997,0,31011.41,,,,,,,,,0.0,195.68840426337843,1.256842972696513,501.55,-0.11945369354999513,2.7877927869331395e-107,7.4,5.4,2.0,Train / Val
2018-01-10,443.629,444.027,437.857,438.255,18007353,0.0,0.0,422.25340000000006,0,409.0977000000001,0,396.69043999999997,0,366.65547999999995,0,341.43953333333343,0,317.4267299999996,0,31073.72,,,158.0,,,,,,-0.6394792985818758,195.68840426337843,1.2395552850957352,501.55,-0.12619878377031202,2.144455989948569e-107,8.2,5.0,3.1999999999999993,Train / Val
