Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,Close_below_SMA_10,SMA_20,Close_below_SMA_20,SMA_50,Close_below_SMA_50,SMA_100,Close_below_SMA_100,SMA_150,Close_below_SMA_150,^HSI_Close,title_sc,supp_sc,Target_Price,BB_Price,BB_Count,Short_Ratio,Short_Count,Short_Amount,Target_Price_Uplift,Avg_BB_Price,Close_over_Avg_BB,BB_Value,Close_over_BB,BB_Conf,Actual_High_Next_20_P,Predicted_High_Next_20_P,MAE_P,Type
2017-12-20,396.659,398.45,394.867,395.464,13394104,0.0,0.0,392.59830000000005,0,394.8772000000002,0,379.8568,0,354.52284999999966,0,329.7115933333331,0,29234.09,,,,,,,,,0.0,,0.0,,0.0,0.0,15.8,4.6,11.200000000000001,Train / Val
2017-12-21,395.066,400.44,393.275,397.853,18431377,0.0,0.0,394.7677,0,393.89205000000015,0,380.84398,0,355.3726899999997,0,330.5368866666664,0,29367.06,,,,,,,,,0.0,,0.0,,0.0,0.0,18.7,4.4,14.299999999999999,Train / Val
2017-12-22,401.833,403.824,398.848,403.824,16146080,0.0,0.0,395.942,0,393.39450000000016,0,381.97048,0,356.3001599999997,0,331.40331333333313,0,29578.01,,,,,,,,,0.0,,0.0,,0.0,0.0,17.0,4.5,12.5,Train / Val
2017-12-27,405.814,405.814,399.047,399.246,16680601,0.0,0.0,395.5241,0,392.8870000000001,0,382.87804000000006,0,357.2216499999997,0,332.2498399999998,0,29597.66,,,,,,,,,0.0,,0.0,,0.0,0.0,18.3,4.4,13.9,Train / Val
2017-12-28,402.032,406.212,400.241,406.212,11662053,0.0,0.0,397.0168,0,392.3397000000001,0,383.94084000000004,0,358.1849399999997,0,333.1189199999998,0,29863.71,,,,,,,,,0.0,,0.0,,0.0,0.0,16.3,4.5,11.8,Train / Val
2017-12-29,406.013,406.013,401.435,404.023,16601658,0.0,0.0,398.0518,0,392.0611000000001,0,384.96384000000006,0,359.0347799999997,0,333.96809999999977,0,29919.15,0.5106,0.5106,,,,,,,0.0,,0.0,,0.0,0.0,17.4,3.8,13.599999999999998,Train / Val
2018-01-02,406.013,415.964,405.615,415.765,24080505,0.0,0.0,400.1018,0,393.04625000000016,0,386.3888600000001,0,359.92242999999974,0,334.91678666666644,0,30515.31,,,,,,,,,0.0,,0.0,,0.0,0.0,14.1,4.1,10.0,Train / Val
2018-01-03,421.935,424.721,416.959,420.144,22780154,0.0,0.0,403.4057,0,394.89720000000017,0,387.83380000000005,0,360.83794999999975,0,335.9424333333331,0,30560.95,,,,,,,,,0.0,,0.0,,0.0,0.0,12.9,4.3,8.600000000000001,Train / Val
2018-01-04,424.92,430.294,422.134,429.697,27904538,0.0,0.0,407.1474,0,397.05665000000016,0,389.4897000000001,0,361.8848299999998,0,337.0078866666665,0,30736.48,,,,,,,,,0.0,,0.0,,0.0,0.0,10.4,4.6,5.800000000000001,Train / Val
2018-01-05,434.275,434.275,426.114,431.09,19958447,0.0,0.0,410.33180000000004,0,399.9027000000002,0,391.1973400000001,0,363.10485999999975,0,338.09058666666647,0,30814.64,,,,,,,,,0.0,,0.0,,0.0,0.0,10.0,4.4,5.6,Train / Val
2018-01-08,434.076,437.061,431.687,436.464,17994826,0.0,0.0,414.4318,0,403.5150500000002,0,392.92090000000013,0,364.24527999999975,0,339.19849999999974,0,30899.53,-0.0772,-0.0772,,,,,,,0.0,,0.0,,0.0,0.0,8.7,4.3,4.3999999999999995,Train / Val
2018-01-09,438.852,444.226,436.862,441.638,24476517,0.0,0.0,418.8103,0,406.7890000000002,0,394.84746000000007,0,365.4891899999997,0,340.32763999999975,0,31011.41,,,,,,,,,0.0,,0.0,,0.0,0.0,7.4,4.6,2.8000000000000007,Train / Val
2018-01-10,443.629,444.027,437.857,438.255,18007353,0.0,0.0,422.25340000000006,0,409.09770000000015,0,396.6904400000001,0,366.6554799999997,0,341.4395333333331,0,31073.72,,,158.0,,,,,,-0.6394792985818758,,0.0,,0.0,0.0,8.2,5.2,2.999999999999999,Train / Val
2018-01-11,433.876,435.867,427.309,427.309,27635787,0.0,0.0,425.0597000000001,0,410.29190000000017,0,398.2786800000001,0,367.65060999999974,0,342.4744733333331,0,31120.39,-0.3182,-0.3182,158.0,,,,,,-0.6302441558684699,,0.0,,0.0,0.0,11.0,6.1,4.9,Train / Val
2018-01-12,429.697,440.046,428.702,440.046,19198950,0.0,0.0,428.4431000000001,0,412.7299500000002,0,400.11768000000006,0,368.8089399999997,0,343.56778666666645,0,31412.54,,,158.0,,,,,,-0.6409466283070406,,0.0,,0.0,0.0,7.8,6.4,1.3999999999999995,Train / Val
2018-01-15,443.231,446.614,431.09,431.09,23394615,0.0,0.0,431.1498,1,414.60080000000016,0,401.57454000000007,0,369.8757199999997,0,344.6465066666664,0,31338.87,,,158.0,,,,,,-0.6334872068477579,,0.0,,0.0,0.0,10.0,6.5,3.5,Train / Val
2018-01-16,433.876,442.634,432.881,442.037,20592159,0.0,0.0,433.77700000000004,0,416.9394000000002,0,403.21452000000005,0,371.0718699999997,0,345.78626666666645,0,31904.75,,,158.0,,,,,,-0.6425638577766115,,0.0,,0.0,0.0,7.3,6.5,0.7999999999999998,Train / Val
2018-01-17,440.842,446.813,437.061,446.813,24879570,0.0,0.0,436.44390000000004,0,419.92480000000023,0,404.82662000000005,0,372.31577999999973,0,346.92469333333315,0,31983.41,,,158.0,,,,,,-0.6463845053747317,,0.0,,0.0,0.0,6.1,6.6,0.5,Train / Val
2018-01-18,450.396,451.789,442.634,445.619,21795983,0.0,0.0,438.0361,0,422.5917500000002,0,406.23572,0,373.5139199999997,0,348.0843533333331,0,32121.94,,,158.0,,,,,,-0.6454370213119279,,0.0,,0.0,0.0,6.4,6.2,0.20000000000000018,Train / Val
2018-01-19,449.998,450.794,445.818,450.197,14749167,0.0,0.0,439.9468,0,425.1393000000003,0,407.45774,0,374.7478799999997,0,349.27718666666647,0,32254.89,0.8934,0.8934,158.0,,,,,,-0.6490425302700817,,0.0,,0.0,0.0,5.3,6.4,1.1000000000000005,Train / Val
2018-01-22,452.784,457.76,448.206,457.76,19364906,0.0,0.0,442.07640000000004,0,428.2541000000003,0,408.9384999999999,0,376.1112099999997,0,350.4793066666665,0,32393.41,,,158.0,,,,,,-0.6548409646976582,,0.0,,0.0,0.0,3.6,5.8,2.1999999999999997,Train / Val
2018-01-23,463.929,472.288,461.342,472.288,23871965,0.0,0.0,445.1414,0,431.9758500000004,0,410.6660399999999,0,377.65166999999974,0,351.7703199999998,0,32930.7,,,158.0,,,,,,-0.6654583643878311,,0.0,,0.0,0.0,0.4,6.1,5.699999999999999,Train / Val
2018-01-24,471.691,472.089,464.526,466.716,24929026,0.0,0.0,447.9875,0,435.12045000000035,0,412.3298999999999,0,379.06873999999976,0,353.02949333333316,0,32958.69,,,158.0,,,,,,-0.6614643594819976,,0.0,,0.0,0.0,1.6,6.0,4.4,Train / Val
2018-01-25,463.929,465.92,455.769,455.769,27732428,0.0,0.0,450.8335,0,437.9466000000004,0,413.7310399999999,0,380.35244999999975,0,354.1997666666665,0,32654.45,,,158.0,,,,,,-0.6533331578058184,,0.0,,0.0,0.0,4.1,5.7,1.6000000000000005,Train / Val
2018-01-26,461.939,468.905,461.74,468.905,22012532,0.0,0.0,453.71939999999995,0,441.08125000000047,0,415.38693999999987,0,381.79538999999977,0,355.46689999999984,0,33154.12,,,158.0,,,0.09970000000000001,0.206661316211878,0.24583303399787249,-0.6630447532016079,,0.0,,0.0,0.0,1.1,5.4,4.300000000000001,Train / Val
2018-01-29,471.492,474.279,464.128,469.303,22504576,0.0,0.0,457.5406999999999,0,444.3452500000005,0,417.1502999999999,0,383.28409999999974,0,356.7114733333332,0,32966.89,,,158.0,,,0.1597,0.3582924818879875,0.42211687620042726,-0.663330513548816,,0.0,,0.0,0.0,-0.4,4.7,5.1000000000000005,Train / Val
2018-01-30,460.944,467.313,458.954,459.551,22255680,0.0,0.0,459.29209999999995,0,446.5345500000005,0,418.54347999999993,0,384.6772799999997,0,357.86449999999985,0,32607.29,,,158.0,,,0.1257,0.2719296342891849,0.3170130675122221,-0.6561861469129651,,0.0,,0.0,0.0,1.4,4.5,3.1,Train / Val
2018-01-31,453.381,466.119,452.983,461.342,27609235,0.0,0.0,460.7449999999999,0,448.5944500000005,0,419.7416199999999,0,386.0644899999997,0,359.0639599999998,0,32887.27,,,158.0,,,0.0901,0.23835191531820746,0.2781585927832567,-0.6575208847232639,,0.0,,0.0,0.0,0.7,4.4,3.7,Train / Val
2018-02-01,463.73,464.526,457.76,457.76,17119372,0.0,0.0,461.9590999999999,1,449.9976000000005,0,420.5377399999998,0,387.4516999999998,0,360.23157999999984,0,32642.09,,,158.0,,,0.1084,0.16987332436770639,0.20040549505086638,-0.6548409646976582,,0.0,,0.0,0.0,0.0,4.6,4.6,Train / Val
2018-02-02,456.764,457.76,448.803,450.197,24328782,0.0,0.0,461.9590999999999,1,450.9529500000005,1,420.98355999999984,0,388.75133999999974,0,361.3806266666665,0,32601.78,,,158.0,,,0.1479,0.3587371480629908,0.4076841924926151,-0.6490425302700817,,0.0,,0.0,0.0,1.2,4.3,3.0999999999999996,Train / Val
2018-02-05,431.687,443.629,430.692,438.852,40391973,0.0,0.0,460.0682999999999,1,451.07235000000054,1,421.2661799999998,0,389.84796999999975,0,362.4434266666665,0,32245.22,,,158.0,,,0.0823,0.3289987419200902,0.3621867512260293,-0.6399697392287149,,0.0,,0.0,0.0,3.9,4.1,0.19999999999999973,Train / Val
2018-02-06,420.94,423.328,405.217,408.003,86849711,0.0,0.0,453.6397999999999,1,449.3906000000005,1,421.0751199999998,1,390.61421999999976,0,363.3775199999998,0,30595.42,0.743,0.743,158.0,,,0.0575,0.5103574682226367,0.5266469909656031,-0.612747945480793,,0.0,,0.0,0.0,11.7,4.2,7.499999999999999,Train / Val
2018-02-07,427.906,430.692,411.188,412.78,61051730,0.0,0.0,448.2461999999999,1,448.1168500000006,1,421.05521999999974,1,391.4182899999998,0,364.3315199999998,0,30323.2,,,158.0,,,0.0555,0.3362977745000217,0.3535638880411442,-0.6172295169339599,,0.0,,0.0,0.0,10.4,5.3,5.1000000000000005,Train / Val
2018-02-08,416.76,421.935,411.984,418.153,35437925,0.0,0.0,444.4845999999999,1,447.65905000000066,1,421.23035999999973,1,392.2462299999998,0,365.3160333333331,0,30451.27,,,158.0,,,0.1247,0.4478439113270574,0.46516475730866746,-0.622147874103498,,0.0,,0.0,0.0,9.5,5.2,4.3,Train / Val
2018-02-09,401.037,408.998,396.062,405.416,69156760,0.0,0.0,438.13569999999993,1,445.9275500000006,1,420.9955199999997,1,392.92888999999974,0,366.2342066666664,0,29507.42,,,158.0,,,0.0545,0.37700099778751467,0.37722550461214854,-0.6102768514316159,,0.0,,0.0,0.0,13.6,3.3,10.3,Train / Val
2018-02-12,410.789,417.755,407.605,407.605,33853960,0.0,0.0,431.9659,1,444.7533000000006,1,420.9557199999997,1,393.56178999999975,0,367.14972666666637,0,29459.63,,,158.0,,,0.1493,0.5166153312220728,0.5315660295138914,-0.6123698188196907,,0.0,,0.0,0.0,13.2,5.0,8.2,Train / Val
2018-02-13,417.158,423.527,415.964,420.343,23705127,0.0,0.0,428.04509999999993,1,443.6686000000006,1,421.4413399999997,1,394.3399799999998,0,368.10505333333305,0,29839.53,,,158.0,,,0.15,0.3543555594117392,0.3708838497822092,-0.6241164953383309,,0.0,,0.0,0.0,11.3,4.4,6.9,Train / Val
2018-02-14,426.513,432.881,424.323,431.488,22285259,0.0,0.0,425.05969999999996,0,442.9023500000006,1,422.4085999999997,0,395.20772999999974,0,369.1161066666664,0,30515.6,,,158.0,,,0.1249,0.2705522536983211,0.2908740445534679,-0.633825274399288,,0.0,,0.0,0.0,9.0,4.0,5.0,Train / Val
2018-02-15,442.236,444.823,439.648,444.823,16354787,0.0,0.0,423.76599999999996,0,442.86255000000057,0,423.5748999999997,0,396.2008699999997,0,370.19482666666636,0,31115.43,,,158.0,,,0.1082,0.16054618020910155,0.1814669313998421,-0.6448025394370345,,0.0,,0.0,0.0,5.8,4.0,1.7999999999999998,Train / Val
2018-02-20,447.808,450.794,442.634,443.629,20482027,0.0,0.0,423.1092,0,442.5341500000006,0,424.9640999999997,0,397.1920199999997,0,371.262933333333,0,30873.63,,,158.0,,,0.0904,0.1693202030280682,0.19331781191020084,-0.6438465474529393,,0.0,,0.0,0.0,6.1,3.9,2.1999999999999997,Train / Val
2018-02-21,446.415,455.769,445.022,455.769,20404622,0.0,0.0,424.8009,0,442.4346000000006,0,426.79513999999966,0,398.35034999999965,0,372.4106466666663,0,31431.89,,,158.0,,,0.1251,0.2454665741182595,0.2799014247727183,-0.6533331578058184,,0.0,,0.0,0.0,3.8,4.3,0.5,Train / Val
2018-02-22,452.784,452.983,444.226,444.226,22385045,0.0,0.0,428.4232,0,441.0315000000006,0,428.15647999999965,0,399.4330499999997,0,373.4694666666664,0,30965.68,,,158.0,,,0.14279999999999998,0.31527916359377034,0.35589111914022525,-0.6443251858288348,,0.0,,0.0,0.0,6.5,4.3,2.2,Train / Val
2018-02-23,451.789,452.386,447.211,451.192,14992072,0.0,0.0,432.2644,0,440.25530000000055,0,429.3386999999997,0,400.5774499999997,0,374.50041999999974,0,31267.17,,,158.0,,,0.13,0.17992711812936532,0.2067847560967936,-0.6498164861079097,,0.0,,0.0,0.0,4.9,4.4,0.5,Train / Val
2018-02-26,453.779,454.774,446.216,450.794,21252148,0.0,0.0,435.5285,0,440.0065500000005,0,430.2860799999997,0,401.7716099999998,0,375.53535999999974,0,31498.6,,,158.0,,,0.0836,0.1611752201639842,0.18577630001361883,-0.64950731376194,,0.0,,0.0,0.0,5.0,4.2,0.7999999999999998,Train / Val
2018-02-27,455.769,455.769,440.046,443.828,22008908,0.0,0.0,439.3696999999999,0,438.75270000000046,0,431.33693999999974,0,402.8642599999998,0,376.52385999999973,0,31268.66,,,158.0,,,0.060899999999999996,0.11384538631729643,0.1330155595692099,-0.6440062366502339,,0.0,,0.0,0.0,6.6,4.6,2.0,Train / Val
2018-02-28,436.862,437.857,428.901,430.095,32560086,0.0,0.0,441.6187,1,436.7923000000004,1,432.0653799999998,1,403.7140999999998,0,377.38630666666637,0,30844.72,,,158.0,,,0.0668,0.2044922129191792,0.22355847719591612,-0.6326393006196306,,0.0,,0.0,0.0,10.0,4.5,5.5,Train / Val
2018-03-01,427.906,445.221,425.915,444.823,27113483,0.0,0.0,444.0667,0,436.05590000000046,0,433.0565399999998,0,404.6853499999998,0,378.3509199999997,0,31044.25,,,158.0,,,0.0951,0.248156262201206,0.2741506314591842,-0.6448025394370345,,0.0,,0.0,0.0,6.4,4.9,1.5,Train / Val
2018-03-02,434.872,438.454,433.876,433.876,25891511,0.0,0.0,444.30550000000005,1,434.68260000000043,1,433.99195999999984,1,405.5212499999998,0,379.246533333333,0,30583.45,,,158.0,,,0.0501,0.109203505270921,0.12351953336261577,-0.6358406549336677,,0.0,,0.0,0.0,9.1,4.6,4.5,Train / Val
2018-03-05,433.876,437.459,422.93,422.93,24038693,0.0,0.0,442.11620000000005,1,432.94110000000046,1,434.60495999999983,1,406.27754999999974,0,380.02007999999967,0,29886.39,0.0,0.0,158.0,,,0.15380000000000002,0.36958266452648475,0.3948528793800376,-0.6264157189132953,,0.0,,0.0,0.0,11.9,4.6,7.300000000000001,Train / Val
2018-03-06,432.881,441.837,427.906,436.464,24812525,0.0,0.0,441.39970000000005,1,432.2544500000005,0,435.34931999999986,0,407.14729999999975,0,380.90773999999965,0,30510.73,0.68,0.68,158.0,,,0.0774,0.17683614593726954,0.1958739088535456,-0.6379999266835295,,0.0,,0.0,0.0,8.4,4.8,3.6000000000000005,Train / Val
2018-03-07,433.08,439.051,427.906,432.085,19256638,0.0,0.0,439.0313,1,431.91610000000037,0,436.08173999999985,1,407.96926999999977,0,381.7091466666663,0,30196.92,,,158.0,,,0.1043,0.18636935490868076,0.204408857817604,-0.6343312079799113,,0.0,,0.0,0.0,9.5,4.8,4.7,Train / Val
2018-03-08,437.857,441.837,435.867,440.842,17506389,0.0,0.0,438.6929,0,433.5580500000004,0,436.94151999999985,0,408.89274999999975,0,382.5622999999996,0,30654.52,,,158.0,,,0.0964,0.15154440154440155,0.17043936788613204,-0.6415949478497965,,0.0,,0.0,0.0,7.4,4.5,2.9000000000000004,Train / Val
2018-03-09,442.833,446.017,442.833,444.823,13025075,0.0,0.0,438.05600000000004,0,435.1602000000004,0,437.76149999999984,0,409.86598999999967,0,383.4539399999996,0,30996.21,,,158.0,,,0.0898,0.09544054487874713,0.11118034553655397,-0.6448025394370345,,0.0,,0.0,0.0,6.4,4.5,1.9000000000000004,Train / Val
2018-03-12,453.182,457.76,452.585,457.76,25513013,0.0,0.0,438.7526000000001,0,437.14055000000036,0,438.93177999999983,0,410.90490999999963,0,384.45835999999963,0,31594.33,,,158.0,,,0.062,0.14005899960956142,0.1645296004276892,-0.6548409646976582,,0.0,,0.0,0.0,3.4,4.1,0.6999999999999997,Train / Val
2018-03-13,457.76,460.546,453.58,460.546,18501646,0.0,0.0,440.42440000000005,0,439.8970500000004,0,440.01845999999983,0,411.97964999999965,0,385.4627799999996,0,31601.45,0.0,0.0,158.0,,,0.1444,0.25839442974274435,0.29894888820875787,-0.656928949551185,,0.0,,0.0,0.0,2.8,5.0,2.2,Train / Val
2018-03-14,455.172,461.541,451.391,461.342,22611788,0.0,0.0,443.5491,0,442.5839000000004,0,441.1648399999998,0,413.0643399999997,0,386.4114666666663,0,31435.01,,,158.0,,,0.111,0.24071623790724914,0.27702782558899725,-0.6575208847232639,,0.0,,0.0,0.0,2.6,4.4,1.8000000000000003,Train / Val
2018-03-15,456.963,467.711,455.769,466.318,24702582,0.0,0.0,445.6986,0,444.88265000000035,0,442.17589999999984,0,414.2823799999996,0,387.34025333333295,0,31541.1,,,158.0,,,0.10779999999999999,0.25752678842566484,0.30221052916592245,-0.6611754210645954,,0.0,,0.0,0.0,1.5,4.4,2.9000000000000004,Train / Val
2018-03-16,464.725,470.497,462.934,462.934,23898970,0.0,0.0,448.6044,0,446.4549500000004,0,443.03169999999983,0,415.43274999999966,0,388.2358666666663,0,31501.97,,,158.0,,,0.0922,0.20751811201249404,0.24674019766925254,-0.6586986481874306,,0.0,,0.0,0.0,2.2,4.4,2.2,Train / Val
2018-03-19,462.735,468.109,459.551,459.551,16287008,0.0,0.0,452.2665,0,447.19135000000034,0,443.62877999999984,0,416.55923999999965,0,389.132813333333,0,31513.76,,,158.0,,,0.1406,0.21687779272048935,0.25547853986841146,-0.6561861469129651,,0.0,,0.0,0.0,3.0,4.4,1.4000000000000004,Train / Val
2018-03-20,454.177,466.119,453.779,464.327,21953314,0.0,0.0,455.05280000000005,0,448.2262500000003,0,444.29351999999983,0,417.7454299999996,0,390.1677466666663,0,31549.93,,,158.0,,,0.1752,0.3857207930241638,0.4453999667194016,-0.6597225662087278,,0.0,,0.0,0.0,1.9,4.0,2.1,Train / Val
2018-03-21,469.9,473.284,458.357,460.347,28243967,0.0,0.0,457.879,0,448.45515000000023,0,444.7711799999999,0,418.8460399999996,0,391.0872466666663,0,31414.52,0.1779,0.1779,158.0,,,0.0915,0.24896967593596808,0.2954605001421756,-0.6567806459040679,,0.0,,0.0,0.0,-0.8,4.1,4.8999999999999995,Train / Val
2018-03-22,449.4,456.764,436.464,437.26,71848311,0.0,0.0,457.52080000000007,1,448.10685000000024,1,444.68361999999985,1,419.76553999999965,0,391.887333333333,0,31071.05,-0.3182,-0.3182,158.0,,,0.0892,0.6640384365103467,0.734075587570176,-0.6386589214654896,,0.0,,0.0,0.0,-0.2,3.3,3.5,Train / Val
2018-03-23,403.027,422.731,403.027,417.954,308436765,0.0,0.0,454.83389999999997,1,446.44495000000023,1,444.2775999999999,1,420.48401999999965,1,392.52951999999965,0,30309.29,0.0258,0.0258,158.0,,,0.0301,0.9746757190577415,1.0,-0.6219679677667878,,0.0,,0.0,0.0,4.4,1.9,2.5000000000000004,Train / Val
2018-03-26,417.357,428.901,410.391,424.522,47299723,0.0,0.0,451.51009999999997,1,445.1313500000003,1,444.2218599999999,1,421.25026999999966,0,393.17435999999964,0,30548.77,,,158.0,,,0.0535,0.24319986117738926,0.2554761396976085,-0.6278166973678632,,0.0,,0.0,0.0,2.8,4.8,2.0,Train / Val
2018-03-27,433.08,436.464,428.105,430.095,42644182,0.0,0.0,448.465,1,444.4447000000003,1,444.0228399999999,1,422.0702599999997,0,393.8802399999996,0,30790.83,-0.6908,-0.6908,158.0,,,0.08800000000000001,0.3757971454600668,0.40581156542586033,-0.6326393006196306,,0.0,,0.0,0.0,-1.1,3.7,4.800000000000001,Train / Val
2018-03-28,417.954,425.318,409.396,410.192,48964699,0.0,0.0,443.35,1,443.4495500000004,1,443.6048799999999,1,422.5897099999997,1,394.45210666666634,0,30022.53,0.4767,0.4767,158.0,,,0.11449999999999999,0.5765259641664136,0.5942798109882486,-0.6148145258805633,,0.0,,0.0,0.0,3.3,3.8,0.5,Train / Val
2018-03-29,411.984,414.969,403.226,407.605,41115421,0.0,0.0,437.47869999999995,1,441.5886500000003,1,442.9162399999999,1,423.0653799999997,1,395.019993333333,0,30093.38,,,158.0,,,0.09630000000000001,0.39779185284803265,0.40530453465384925,-0.6123698188196907,,0.0,,0.0,0.0,3.9,3.7,0.19999999999999973,Train / Val
2018-04-03,402.629,410.391,398.649,407.406,32886586,0.0,0.0,431.9258999999999,1,440.26515000000035,1,442.1280999999999,1,423.47735999999975,1,395.58655333333303,0,30180.1,,,158.0,,,0.09519999999999999,0.3079692854973754,0.3111550099282906,-0.6121804784416528,,0.0,,0.0,0.0,4.0,3.6,0.3999999999999999,Train / Val
2018-04-04,406.212,409.993,395.664,395.664,35861711,0.0,0.0,425.53719999999987,1,438.90185000000037,1,441.12899999999996,1,423.68235999999973,1,396.0522799999997,1,29518.69,0.0,0.0,158.0,,,0.1482,0.5449329747082556,0.5418172439750947,-0.6006712766387642,,0.0,,0.0,0.0,7.0,3.5,3.5,Train / Val
2018-04-06,402.828,407.605,398.45,403.824,26586340,0.0,0.0,419.48689999999976,1,437.2698500000004,1,440.20153999999997,1,423.82963999999976,1,396.5657666666664,0,29844.94,,,158.0,,,0.1266,0.3337490781311006,0.3350662548830267,-0.6087404413804034,,0.0,,0.0,0.0,4.9,3.4,1.5000000000000004,Train / Val
2018-04-09,406.013,412.581,402.231,408.003,21220762,0.0,0.0,414.25249999999977,1,436.0657500000005,1,439.2064,1,424.0724499999997,1,397.14293999999967,0,30229.58,,,158.0,,,0.1434,0.29867467788816104,0.3041435640712931,-0.612747945480793,,0.0,,0.0,0.0,3.8,3.3,0.5,Train / Val
2018-04-10,410.988,416.561,407.406,415.168,25584002,0.0,0.0,412.0432999999997,0,434.7820500000004,1,438.064,1,424.36501999999973,1,397.789113333333,0,30728.74,,,158.0,,,0.1272,0.32163463624137784,0.3319538174639624,-0.6194311700323725,,0.0,,0.0,0.0,2.0,3.1,1.1,Train / Val
2018-04-11,418.95,423.527,415.168,417.556,23911389,0.0,0.0,412.0034999999997,0,433.41870000000046,1,437.0808,1,424.70534999999967,1,398.406093333333,0,30897.71,,,158.0,,,0.19039999999999999,0.4623118302893584,0.48145078706512484,-0.6216076406517927,,0.0,,0.0,0.0,1.0,3.6,2.6,Train / Val
2018-04-12,420.343,421.537,406.809,411.188,20604298,0.0,0.0,410.6700999999997,0,431.09010000000046,1,436.18917999999996,1,424.9601099999997,1,398.964693333333,0,30831.28,-0.659,-0.659,,,,0.1512,0.3064400676760227,0.31522447828424494,0.0,,0.0,,0.0,0.0,0.9,2.7,1.8000000000000003,Train / Val
2018-04-13,414.571,414.77,405.217,406.013,19567202,0.0,0.0,408.2618999999997,1,428.36345000000046,1,434.93134,1,425.1591399999997,1,399.50737333333296,0,30808.38,,,,,,0.1176,0.21807079953147368,0.22293879769953823,0.0,,0.0,,0.0,0.0,2.2,3.2,1.0,Train / Val
2018-04-16,404.819,405.814,397.256,401.037,24901230,0.0,0.0,407.34639999999973,1,425.3482000000005,1,433.56602,1,425.3581599999996,1,400.04473999999965,0,30315.59,,,,,,0.1128,0.2731117955837057,0.2720897449776572,0.0,,0.0,,0.0,0.0,3.4,3.0,0.3999999999999999,Train / Val
2018-04-17,401.236,404.62,393.076,395.265,28414345,0.0,0.0,406.11239999999975,1,421.79555000000045,1,432.2803,1,425.41188999999963,1,400.54495333333296,1,30062.75,,,,,,0.1362,0.3884213266235738,0.38388535199707563,0.0,,0.0,,0.0,0.0,4.9,3.1,1.8000000000000003,Train / Val
2018-04-18,402.231,403.027,391.484,398.052,28121104,0.0,0.0,405.1769999999998,1,418.5514500000005,1,431.0145,1,425.37805999999966,1,401.0478266666663,1,30284.25,,,,,,0.0951,0.25878486833543013,0.2565553297701665,0.0,,0.0,,0.0,0.0,6.0,3.1,2.9,Train / Val
2018-04-19,402.032,405.217,398.649,403.824,21812372,0.0,0.0,405.99299999999977,1,415.76510000000053,1,429.93578,1,425.2367599999997,1,401.6130599999997,0,30708.44,,,,,,0.1303,0.2768318077306841,0.27814984702814066,0.0,,0.0,,0.0,0.0,4.5,3.8,0.7000000000000002,Train / Val
2018-04-20,404.023,404.819,396.46,398.251,18108773,0.0,0.0,405.43569999999977,1,412.46130000000056,1,428.89686,1,424.94020999999964,1,402.13317999999964,1,30418.33,,,,,,0.085,0.13549303717843045,0.13674605159025893,0.0,,0.0,,0.0,0.0,6.0,4.0,2.0,Train / Val
2018-04-23,395.663,398.251,391.683,392.081,19316986,0.0,0.0,403.8434999999997,1,409.04800000000057,1,427.96144,1,424.61380999999966,1,402.55245999999966,1,30254.4,,,,,,0.1105,0.1999913235868292,0.19650764952754787,0.0,,0.0,,0.0,0.0,7.7,4.2,3.5,Train / Val
2018-04-24,394.668,397.455,392.28,394.668,14521724,0.0,0.0,401.7934999999997,1,406.9184000000006,1,427.69474,1,424.38492999999966,1,402.974393333333,1,30636.24,,,,,,0.044199999999999996,0.03823044553381632,0.040207284273059765,0.0,,0.0,,0.0,0.0,7.0,3.9,3.1,Train / Val
2018-04-25,388.897,391.086,382.926,384.916,34823644,0.0,0.0,398.5294999999997,1,405.2665000000005,1,427.1374600000001,1,424.0963399999996,1,403.32467999999966,1,30328.15,,,,,,0.1009,0.34954015010194783,0.3337446953503822,0.0,,0.0,,0.0,0.0,9.7,4.1,5.6,Train / Val
2018-04-26,386.11,388.698,375.363,380.339,34961200,0.0,0.0,395.4445999999997,1,403.05735000000055,1,426.3811800000001,1,423.8057699999996,1,403.62454666666633,1,30007.68,-0.128,-0.128,,,,0.071,0.2377120298468613,0.2242000237351404,0.0,,0.0,,0.0,0.0,11.0,4.0,7.0,Train / Val
2018-04-27,388.1,388.897,381.135,386.508,26446726,0.0,0.0,393.4940999999997,1,400.87800000000055,1,426.0030200000001,1,423.49926999999957,1,403.95359999999965,1,30280.67,,,,,,0.139,0.367348488135005,0.35070256052717014,0.0,,0.0,,0.0,0.0,9.2,4.3,4.8999999999999995,Train / Val
2018-04-30,390.489,391.683,387.304,389.096,12881205,0.0,0.0,392.29999999999967,1,399.8232000000006,1,425.63284000000016,1,423.29427999999956,1,404.25213999999966,1,30808.45,,,,,,0.0365,0.01958700273307015,0.021550868134079765,0.0,,0.0,,0.0,0.0,8.5,3.9,4.6,Train / Val
2018-05-02,389.096,394.867,389.096,391.484,19203910,0.0,0.0,391.9218999999997,1,399.0171500000006,1,425.05566000000016,1,423.2484999999995,1,404.57853999999963,1,30723.88,,,,,,0.0633,0.10051624658366232,0.09969604332533448,0.0,,0.0,,0.0,0.0,7.8,4.2,3.5999999999999996,Train / Val
