Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,Close_below_SMA_10,SMA_20,Close_below_SMA_20,SMA_50,Close_below_SMA_50,SMA_100,Close_below_SMA_100,SMA_150,Close_below_SMA_150,^HSI_Close,title_sc,Actual_High_Next_20_P,Predicted_High_Next_20_P,MAE_P,Type
2017-01-19,47.082,47.172,46.586,46.766,3408286,0.0,0.0,47.333899999999915,1,46.306649999999976,0,46.815159999999935,1,48.18156000000005,1,48.224240000000044,1,23049.96,,5.8,-6.8,12.6,Train / Val
2017-01-20,46.541,46.946,46.451,46.676,3062827,0.0,0.0,47.23029999999992,1,46.38099999999998,0,46.78197999999993,1,48.149970000000046,1,48.24504666666671,1,22885.91,,6.0,-9.1,15.1,Train / Val
2017-01-23,46.901,46.991,46.496,46.766,3295870,0.0,0.0,47.167199999999916,1,46.46659999999998,0,46.74971999999993,0,48.12634000000005,1,48.26386666666671,1,22898.52,,5.8,-7.1,12.899999999999999,Train / Val
2017-01-24,46.586,47.217,46.496,46.991,3835016,0.0,0.0,47.06349999999992,1,46.585949999999976,0,46.72195999999994,0,48.10496000000005,1,48.284186666666706,1,22949.86,,5.3,-4.3,9.6,Train / Val
2017-01-25,47.307,47.442,46.811,46.901,2500081,0.0,0.0,46.959799999999916,1,46.714349999999975,0,46.72325999999994,0,48.07651000000004,1,48.30592000000004,1,23049.12,,5.5,-3.2,8.7,Train / Val
2017-01-26,47.307,47.802,46.991,47.757,4144583,0.0,0.0,47.00929999999991,0,46.89454999999997,0,46.764619999999944,0,48.05441000000005,1,48.33264000000004,1,23374.17,,3.6,1.1,2.5,Train / Val
2017-01-27,47.442,47.892,47.397,47.892,2161048,0.0,0.0,47.081299999999906,0,47.045449999999974,0,46.80249999999994,0,48.03543000000004,1,48.360853333333374,1,23360.78,,3.3,2.6,0.6999999999999997,Train / Val
2017-02-01,49.064,49.064,47.127,47.892,6838386,0.0,0.0,47.18039999999991,0,47.16929999999998,0,46.85537999999993,0,48.00939000000004,1,48.3878866666667,1,23318.39,,3.3,1.2,2.0999999999999996,Train / Val
2017-02-02,48.028,48.028,47.307,47.667,2368003,0.0,0.0,47.24349999999991,0,47.25939999999998,0,46.88169999999993,0,47.98595000000004,1,48.401953333333374,1,23184.52,,3.8,-2.1,5.9,Train / Val
2017-02-03,47.847,47.938,47.442,47.667,3295716,0.0,0.0,47.29749999999991,0,47.34274999999998,0,46.90273999999993,0,47.95766000000004,1,48.41161333333338,1,23129.21,,3.8,0.3,3.5,Train / Val
2017-02-06,48.028,48.028,47.397,47.847,2284889,0.0,0.0,47.40559999999991,0,47.369749999999975,0,46.92737999999994,0,47.92764000000004,1,48.41336000000004,1,23348.24,,3.4,-3.3,6.699999999999999,Train / Val
2017-02-07,47.487,47.892,47.487,47.892,3236986,0.0,0.0,47.52719999999991,0,47.37874999999998,0,46.94719999999994,0,47.90028000000004,1,48.422166666666705,1,23331.57,,3.3,-1.2,4.5,Train / Val
2017-02-08,48.118,49.019,47.892,48.884,5013950,0.0,0.0,47.738999999999905,0,47.45309999999998,0,46.98595999999994,0,47.89518000000004,0,48.43112000000004,0,23485.13,,1.2,-0.9,2.1,Train / Val
2017-02-09,49.199,49.469,48.478,48.523,3546682,0.0,0.0,47.8921999999999,0,47.477849999999975,0,47.01117999999994,0,47.88868000000004,0,48.44090000000004,0,23525.14,,1.2,2.6,1.4000000000000001,Train / Val
2017-02-10,48.929,48.929,48.298,48.703,4465598,0.0,0.0,48.072399999999895,0,47.51609999999998,0,47.04451999999994,0,47.88971000000004,0,48.455993333333375,0,23574.98,,0.8,-0.2,1.0,Train / Val
2017-02-13,48.703,48.794,47.938,48.163,3040569,0.0,0.0,48.11299999999989,0,47.56114999999998,0,47.058939999999936,0,47.87917000000004,0,48.46308000000004,1,23710.98,,2.0,-5.9,7.9,Train / Val
2017-02-14,48.208,48.523,47.712,48.028,3538988,0.0,0.0,48.12659999999989,1,47.603949999999976,0,47.06615999999994,0,47.867280000000044,0,48.467500000000044,1,23703.01,,2.3,-10.3,12.600000000000001,Train / Val
2017-02-15,47.757,47.892,47.532,47.757,4962015,0.0,0.0,48.11309999999989,1,47.646749999999976,0,47.058939999999936,0,47.84827000000004,1,48.46717333333338,1,23994.87,,2.8,-5.0,7.8,Train / Val
2017-02-16,47.757,47.938,47.487,47.802,3784348,0.0,0.0,48.12659999999988,1,47.685049999999976,0,47.063439999999936,0,47.83809000000004,1,48.45626666666671,1,24107.7,,2.7,-10.3,13.0,Train / Val
2017-02-17,47.802,48.163,47.487,47.802,4563132,0.0,0.0,48.14009999999988,1,47.71879999999998,0,47.07063999999994,0,47.81468000000004,1,48.44859333333337,1,24033.74,,2.7,-7.5,10.2,Train / Val
2017-02-20,47.577,47.847,47.352,47.667,3090869,0.0,0.0,48.12209999999989,1,47.763849999999984,1,47.07513999999994,0,47.78992000000004,1,48.43914000000004,1,24146.08,,3.0,-5.9,8.9,Train / Val
2017-02-21,47.667,48.343,47.667,48.073,4406201,0.0,0.0,48.140199999999886,1,47.83369999999998,0,47.08415999999994,0,47.77407000000004,0,48.43239333333337,1,23963.63,,2.2,-6.1,8.3,Train / Val
2017-02-22,47.983,48.478,47.983,48.208,5325489,0.0,0.0,48.07259999999989,0,47.905799999999985,0,47.07965999999994,0,47.751630000000034,0,48.4244866666667,1,24201.96,,1.9,1.6,0.2999999999999998,Train / Val
2017-02-23,48.163,48.253,47.757,47.983,4185291,0.0,0.0,48.01859999999988,1,47.95539999999998,0,47.06795999999994,0,47.72429000000004,0,48.4147866666667,1,24114.86,,2.3,-10.9,13.2,Train / Val
2017-02-24,47.983,48.658,47.983,48.658,5766225,0.0,0.0,48.014099999999885,0,48.043249999999986,0,47.06433999999994,0,47.70767000000004,0,48.40518000000004,0,23965.7,,0.9,2.2,1.3000000000000003,Train / Val
2017-02-27,48.343,49.109,48.343,48.884,3358330,0.0,0.0,48.086199999999884,0,48.09959999999999,0,47.07605999999994,0,47.693750000000044,0,48.39502000000004,0,23925.05,,-0.3,0.4,0.7,Train / Val
2017-02-28,48.658,48.749,48.253,48.253,5880825,0.0,0.0,48.108699999999885,0,48.11764999999998,0,47.092279999999946,0,47.66559000000004,0,48.381533333333365,1,23740.73,,0.9,1.3,0.4,Train / Val
2017-03-01,48.658,48.703,48.028,48.298,3225409,0.0,0.0,48.16279999999988,0,48.13794999999998,0,47.112099999999955,0,47.63699000000003,0,48.36717333333336,1,23776.49,,0.9,-0.4,1.3,Train / Val
2017-03-02,48.208,48.253,47.487,47.757,5433105,0.0,0.0,48.15829999999988,1,48.14244999999998,1,47.15893999999996,0,47.61401000000003,0,48.348913333333364,1,23728.07,,2.4,-5.2,7.6,Train / Val
2017-03-03,47.532,47.712,46.946,47.172,4018150,0.0,0.0,48.09529999999988,1,48.11769999999998,1,47.19769999999996,1,47.587830000000025,1,48.32675333333336,1,23552.72,,4.4,-9.4,13.8,Train / Val
2017-03-06,46.946,47.307,46.946,47.127,2019991,0.0,0.0,48.04129999999988,1,48.08169999999998,1,47.23645999999996,1,47.56252000000002,1,48.29812000000003,1,23596.28,,5.2,-4.8,10.0,Train / Val
2017-03-07,47.127,47.127,46.676,46.811,4288393,0.0,0.0,47.91509999999988,1,48.02764999999998,1,47.26889999999997,1,47.54551000000002,1,48.269733333333356,1,23681.07,,8.0,-2.3,10.3,Train / Val
2017-03-08,46.496,47.172,46.496,46.991,3189157,0.0,0.0,47.793399999999885,1,47.93299999999998,1,47.307639999999964,1,47.535160000000026,1,48.24901333333336,1,23782.27,,8.0,-5.5,13.5,Train / Val
2017-03-09,46.586,46.586,46.0,46.271,4968593,0.0,0.0,47.62219999999988,1,47.82039999999997,1,47.34097999999997,1,47.510110000000026,1,48.22349333333335,1,23501.56,,9.6,-1.0,10.6,Train / Val
2017-03-10,46.496,46.496,45.82,46.225,5165941,0.0,0.0,47.378899999999874,1,47.69649999999997,1,47.37881999999997,1,47.47842000000002,1,48.20678000000002,1,23568.67,,9.7,-2.9,12.6,Train / Val
2017-03-13,46.18,46.271,45.865,46.09,4649119,0.0,0.0,47.09949999999988,1,47.59284999999998,1,47.41755999999997,1,47.448030000000024,1,48.19269333333335,1,23829.67,,10.1,-3.6,13.7,Train / Val
2017-03-14,45.91,46.451,45.82,46.18,3237709,0.0,0.0,46.892199999999875,1,47.50044999999997,1,47.44367999999998,1,47.41104000000003,1,48.16656666666669,1,23827.95,,10.2,-3.1,13.299999999999999,Train / Val
2017-03-15,45.955,46.18,45.775,45.91,3472367,0.0,0.0,46.65339999999988,1,47.408099999999976,1,47.453579999999974,1,47.37576000000003,1,48.137460000000026,1,23792.85,,10.9,-3.3,14.2,Train / Val
2017-03-16,46.811,47.307,46.496,47.217,6312634,0.0,0.0,46.599399999999875,0,47.37884999999997,1,47.48061999999998,1,47.35664000000003,1,48.125006666666685,1,24288.28,,7.8,0.6,7.2,Train / Val
2017-03-17,47.217,47.847,47.127,47.172,9789283,0.0,0.0,46.59939999999987,0,47.34734999999997,1,47.50405999999998,1,47.33707000000002,1,48.109313333333354,1,24309.93,,7.9,-2.4,10.3,Train / Val
2017-03-20,47.036,47.622,46.901,47.577,1866115,0.0,0.0,46.64439999999986,0,47.34284999999997,0,47.50945999999998,0,47.31405000000002,0,48.10014000000002,1,24501.99,,7.0,2.1,4.9,Train / Val
2017-03-21,47.442,47.622,47.036,47.487,3237763,0.0,0.0,46.71199999999987,0,47.31354999999997,0,47.50495999999998,1,47.290570000000024,0,48.09390000000002,1,24593.12,,7.2,-1.1,8.3,Train / Val
2017-03-22,46.856,47.622,46.856,47.622,4671352,0.0,0.0,46.775099999999874,0,47.28424999999997,0,47.50945999999998,0,47.27109000000003,0,48.08944000000002,1,24320.41,,6.9,-0.1,7.0,Train / Val
2017-03-23,47.622,47.802,47.352,47.757,3381994,0.0,0.0,46.92369999999987,0,47.272949999999966,0,47.50403999999999,0,47.25428000000002,0,48.07852666666668,1,24327.7,,6.6,-1.2,7.8,Train / Val
2017-03-24,47.667,47.802,47.307,47.712,3751577,0.0,0.0,47.07239999999987,0,47.225649999999966,0,47.49951999999998,0,47.246280000000034,0,48.06849333333335,1,24358.27,,6.7,-0.9,7.6000000000000005,Train / Val
2017-03-27,47.262,47.938,47.262,47.892,4251198,0.0,0.0,47.25259999999987,0,47.17604999999997,0,47.512119999999975,0,47.237440000000035,0,48.057893333333354,1,24193.7,,6.3,-1.0,7.3,Train / Val
2017-03-28,48.073,48.568,47.983,48.568,5710270,0.0,0.0,47.49139999999987,0,47.191799999999965,0,47.54003999999998,0,47.23315000000003,0,48.04944666666669,0,24345.87,,4.8,2.2,2.5999999999999996,Train / Val
2017-03-29,48.658,48.749,48.298,48.749,5790641,0.0,0.0,47.775299999999866,0,47.21434999999997,0,47.57699999999998,0,47.23773000000003,0,48.04220666666669,0,24392.05,,4.4,1.2,3.2,Train / Val
2017-03-30,48.658,48.884,48.523,48.884,7574621,0.0,0.0,47.94199999999987,0,47.27069999999997,0,47.61395999999998,0,47.239690000000024,0,48.03146000000002,0,24301.09,,4.1,-0.9,5.0,Train / Val
2017-03-31,49.019,49.244,48.658,49.064,6347050,0.0,0.0,48.131199999999865,0,47.36529999999997,0,47.652699999999975,0,47.24918000000003,0,48.02838000000002,0,24111.59,,3.8,0.2,3.5999999999999996,Train / Val
2017-04-03,49.244,49.559,48.839,49.559,6692073,0.0,0.0,48.329399999999865,0,47.48689999999997,0,47.70855999999998,0,47.261860000000034,0,48.023893333333355,0,24261.48,,2.7,-0.1,2.8000000000000003,Train / Val
2017-04-05,50.325,50.551,49.559,50.551,10754661,0.0,0.0,48.63579999999986,0,47.67389999999997,0,47.78605999999998,0,47.284020000000034,0,48.028666666666695,0,24400.8,,0.9,-1.3,2.2,Train / Val
2017-04-06,50.731,50.731,49.785,50.19,6570393,0.0,0.0,48.89259999999986,0,47.83384999999997,0,47.85453999999998,0,47.302130000000034,0,48.035740000000025,0,24273.72,,2.1,-1.4,3.5,Train / Val
2017-04-07,49.785,50.551,48.884,50.551,5519317,0.0,0.0,49.17199999999986,0,48.047849999999976,0,47.925739999999976,0,47.323850000000036,0,48.04522000000003,0,24267.3,,2.7,-2.4,5.1,Train / Val
2017-04-10,50.1,50.461,49.605,49.83,2623194,0.0,0.0,49.38379999999986,0,48.228099999999976,0,47.98431999999998,0,47.35379000000003,0,48.04578000000003,0,24262.18,0.296,5.1,-0.0,5.1,Train / Val
2017-04-11,49.65,50.325,49.605,50.1,4879785,0.0,0.0,49.60459999999986,0,48.428599999999975,0,48.03117999999998,0,47.397900000000035,0,48.046666666666695,0,24088.46,,5.8,-0.7,6.5,Train / Val
2017-04-12,50.461,50.911,50.055,50.911,5161432,0.0,0.0,49.83889999999987,0,48.665149999999976,0,48.09155999999998,0,47.44703000000004,0,48.05414000000003,0,24313.5,,4.1,-2.6,6.699999999999999,Train / Val
2017-04-13,50.416,50.911,50.145,50.28,3729797,0.0,0.0,49.99199999999986,0,48.883649999999975,0,48.13931999999999,0,47.49735000000004,0,48.05270000000003,0,24261.66,,6.5,-0.3,6.8,Train / Val
2017-04-18,50.461,50.461,49.289,49.559,5141581,0.0,0.0,50.05949999999986,1,49.000749999999975,0,48.17715999999999,0,47.52943000000005,0,48.049686666666695,0,23924.54,,8.0,-8.8,16.8,Train / Val
2017-04-19,49.109,50.28,48.974,50.01,6612819,0.0,0.0,50.15409999999985,1,49.14264999999998,0,48.22402,0,47.56338000000005,0,48.0464466666667,0,23825.88,,7.0,-7.3,14.3,Train / Val
2017-04-20,49.965,50.461,49.424,50.461,3635783,0.0,0.0,50.24429999999985,0,49.28684999999998,0,48.27629999999999,0,47.60184000000006,0,48.04386000000003,0,24056.98,,6.1,-0.5,6.6,Train / Val
2017-04-21,50.461,50.596,50.235,50.325,4187971,0.0,0.0,50.221699999999856,0,49.42874999999999,0,48.32495999999999,0,47.63608000000006,0,48.04184000000003,0,24042.02,,6.4,1.8,4.6000000000000005,Train / Val
2017-04-24,50.731,50.731,49.65,50.37,2512321,0.0,0.0,50.23969999999985,0,49.566149999999986,0,48.35467999999999,0,47.67032000000005,0,48.048346666666696,0,24139.48,,6.3,-0.9,7.2,Train / Val
2017-04-25,50.19,50.686,50.01,50.686,3663262,0.0,0.0,50.25319999999985,0,49.712599999999995,0,48.39793999999999,0,47.70456000000006,0,48.05843333333336,0,24455.94,,7.7,1.7,6.0,Train / Val
2017-04-26,50.821,50.821,50.325,50.776,4107973,0.0,0.0,50.34779999999985,0,49.86579999999999,0,48.439399999999985,0,47.741960000000056,0,48.072940000000024,0,24578.43,,7.5,1.7,5.8,Train / Val
2017-04-27,50.731,50.776,50.1,50.416,2197215,0.0,0.0,50.37939999999985,0,49.99199999999998,0,48.48445999999999,0,47.77170000000005,0,48.08093333333336,0,24698.48,,9.9,-2.8,12.7,Train / Val
2017-04-28,50.596,50.686,49.965,50.416,5003799,0.0,0.0,50.329899999999846,0,50.08439999999998,0,48.532219999999995,0,47.79919000000005,0,48.088926666666694,0,24615.13,,10.1,0.2,9.9,Train / Val
2017-05-02,50.596,50.596,50.01,50.325,2604899,0.0,0.0,50.334399999999846,1,50.16319999999998,0,48.58357999999999,0,47.821260000000045,0,48.09337333333336,0,24696.13,,10.9,-11.8,22.700000000000003,Train / Val
2017-05-04,50.686,50.686,50.19,50.551,3473741,0.0,0.0,50.433599999999856,0,50.24654999999998,0,48.63855999999999,0,47.85100000000005,0,48.104913333333364,0,24683.88,,10.5,1.8,8.7,Train / Val
2017-05-05,50.596,50.596,50.01,50.19,2824538,0.0,0.0,50.45159999999985,1,50.302849999999985,1,48.68631999999999,0,47.878480000000046,0,48.105226666666695,0,24476.35,,11.3,-12.1,23.4,Train / Val
2017-05-08,50.416,50.731,49.785,50.731,4893709,0.0,0.0,50.478599999999844,0,50.36144999999999,0,48.74759999999999,0,47.91137000000004,0,48.109146666666696,0,24577.91,,10.1,-1.4,11.5,Train / Val
2017-05-09,50.19,51.001,50.19,51.001,3418052,0.0,0.0,50.54619999999984,0,50.383949999999984,0,48.80616,0,47.945160000000044,0,48.11810000000003,0,24889.03,,10.0,1.1,8.9,Train / Val
2017-05-10,51.001,51.226,50.506,50.641,4026717,0.0,0.0,50.57329999999985,0,50.40649999999998,0,48.85482,0,47.96724000000004,0,48.11936000000002,0,25015.42,,12.5,1.2,11.3,Train / Val
2017-05-11,51.226,51.902,50.911,51.677,7033421,0.0,0.0,50.672399999999854,0,50.46279999999997,0,48.9287,0,47.99833000000003,0,48.12576000000002,0,25125.55,,10.4,-0.2,10.6,Train / Val
2017-05-12,51.767,52.353,51.632,52.353,5376277,0.0,0.0,50.83009999999985,0,50.58894999999997,0,49.0026,0,48.03347000000004,0,48.139313333333355,0,25156.34,,8.9,-1.7,10.6,Train / Val
2017-05-15,52.623,52.984,52.173,52.353,4769794,0.0,0.0,51.02379999999985,0,50.70159999999997,0,49.07198,0,48.07402000000004,0,48.15316000000003,0,25371.59,,9.0,-2.4,11.4,Train / Val
2017-05-16,52.263,52.488,51.857,52.443,3255913,0.0,0.0,51.22649999999985,0,50.77819999999997,0,49.15578000000001,0,48.12403000000004,0,48.16232000000002,0,25335.94,,9.3,-2.7,12.0,Train / Val
2017-05-17,52.848,53.524,52.623,53.299,5582098,0.0,0.0,51.52389999999984,0,50.92914999999997,0,49.2558,0,48.18395000000004,0,48.17659333333336,0,25293.63,,7.5,-1.1,8.6,Train / Val
2017-05-18,52.713,53.164,52.263,52.443,5509620,0.0,0.0,51.71309999999984,0,51.07334999999997,0,49.349520000000005,0,48.25423000000004,0,48.19251333333335,0,25136.52,,9.3,-1.2,10.5,Train / Val
2017-05-19,52.128,53.119,51.812,52.623,3056683,0.0,0.0,51.956399999999846,0,51.20399999999997,0,49.45854,0,48.328120000000034,0,48.21140000000002,0,25174.87,,8.9,-3.3,12.2,Train / Val
2017-05-22,52.443,52.668,52.353,52.533,2253121,0.0,0.0,52.13659999999985,0,51.307599999999965,0,49.56666,0,48.40156000000004,0,48.23056666666668,0,25391.34,,9.1,-2.6,11.7,Train / Val
2017-05-23,52.533,52.939,52.128,52.353,4234217,0.0,0.0,52.27179999999985,0,51.40899999999997,0,49.6775,0,48.473200000000034,0,48.25617333333335,0,25403.15,,9.5,-1.5,11.0,Train / Val
2017-05-24,52.353,53.299,52.308,53.164,3417977,0.0,0.0,52.52409999999985,0,51.548699999999975,0,49.80096,0,48.55430000000003,0,48.29042666666669,0,25428.5,,7.8,-2.6,10.4,Train / Val
2017-05-25,53.524,54.606,53.434,54.02,5392954,0.0,0.0,52.758399999999845,0,51.715399999999974,0,49.95594,0,48.64846000000003,0,48.32538666666669,0,25630.78,,6.1,-0.7,6.8,Train / Val
2017-05-26,54.515,54.515,53.885,54.2,2580128,0.0,0.0,52.94309999999986,0,51.88659999999997,0,50.11544,0,48.747130000000034,0,48.35742666666669,0,25639.27,,5.7,-3.9,9.6,Train / Val
2017-05-29,54.47,55.417,54.2,55.417,4231106,0.0,0.0,53.24949999999986,0,52.136649999999975,0,50.30197999999999,0,48.85977000000003,0,48.399346666666695,0,25701.63,,3.4,-1.5,4.9,Train / Val
2017-05-31,55.417,55.507,54.696,55.417,9108018,0.0,0.0,53.546899999999866,0,52.386699999999976,0,50.48672,0,48.96520000000004,0,48.4362666666667,0,25660.65,,3.4,1.0,2.4,Train / Val
2017-06-01,55.236,55.822,55.146,55.642,3458288,0.0,0.0,53.78119999999988,0,52.65254999999998,0,50.68136,0,49.06747000000004,0,48.477626666666694,0,25809.22,,3.0,-4.0,7.0,Train / Val
2017-06-02,55.236,55.867,55.236,55.867,4996830,0.0,0.0,54.123599999999875,0,52.918349999999975,0,50.85436,0,49.16749000000004,0,48.52254666666669,0,25924.05,,2.6,-0.2,2.8000000000000003,Train / Val
2017-06-05,55.867,55.867,55.236,55.822,4547578,0.0,0.0,54.44349999999987,0,53.199949999999966,0,51.02736,0,49.26571000000004,0,48.567166666666694,0,25862.99,,2.7,-3.5,6.2,Train / Val
2017-06-06,55.462,55.822,55.417,55.552,4223478,0.0,0.0,54.74539999999987,0,53.44099999999996,0,51.186859999999996,0,49.34816000000004,0,48.6049866666667,0,25997.14,,3.2,-4.0,7.2,Train / Val
2017-06-07,55.507,56.092,55.417,55.552,7401383,0.0,0.0,55.06529999999988,0,53.66854999999996,0,51.34816,0,49.42656000000004,0,48.643100000000025,0,25974.16,0.0,3.2,0.2,3.0,Train / Val
2017-06-08,55.417,56.993,55.417,56.408,7443089,0.0,0.0,55.38969999999988,0,53.95689999999995,0,51.52388,0,49.51667000000004,0,48.6886866666667,0,26063.06,0.0,1.6,-0.5,2.1,Train / Val
2017-06-09,57.038,57.038,55.597,56.993,7867400,0.0,0.0,55.686999999999884,0,54.22269999999995,0,51.7086,0,49.60632000000004,0,48.739053333333366,0,26030.29,,0.6,-2.5,3.1,Train / Val
2017-06-12,56.633,56.993,56.137,56.227,4022226,0.0,0.0,55.88969999999988,0,54.41639999999995,0,51.878899999999994,0,49.68921000000004,0,48.7904866666667,0,25708.04,,1.9,-3.9,5.8,Train / Val
2017-06-13,56.182,57.084,56.137,57.084,4538988,0.0,0.0,56.05639999999988,0,54.652949999999954,0,52.06273999999999,0,49.78743000000004,0,48.845873333333365,0,25852.1,,0.4,-3.0,3.4,Train / Val
2017-06-14,56.768,57.309,56.498,57.309,3417276,0.0,0.0,56.245599999999875,0,54.89624999999995,0,52.237559999999995,0,49.888800000000046,0,48.9012866666667,0,25875.9,,-0.3,-3.2,2.9000000000000004,Train / Val
2017-06-15,56.588,56.948,56.408,56.723,4529585,0.0,0.0,56.35369999999987,0,55.06744999999995,0,52.39704,0,49.98702000000005,0,48.95750000000003,0,25565.34,,0.7,-2.5,3.2,Train / Val
2017-06-16,56.408,56.768,56.137,56.543,5840988,0.0,0.0,56.421299999999874,0,55.27244999999995,0,52.550219999999996,0,50.08209000000004,0,49.009866666666696,0,25626.49,,1.0,-0.7,1.7,Train / Val
2017-06-19,56.768,57.129,56.408,56.948,2843665,0.0,0.0,56.53389999999987,0,55.48869999999995,0,52.7079,0,50.180300000000045,0,49.06875333333336,0,25924.55,,-0.1,-3.5,3.4,Train / Val
2017-06-20,56.826,56.872,55.724,55.724,4979562,1.1666,0.0,56.55109999999987,1,55.64824999999995,0,52.831199999999995,0,50.26988000000005,0,49.1183066666667,0,25843.04,,1.7,-7.6,9.299999999999999,Train / Val
2017-06-21,55.541,56.367,54.76,56.367,5946876,0.0,0.0,56.63259999999987,1,55.848949999999945,0,52.947520000000004,0,50.366790000000044,0,49.17185333333337,0,25694.58,,0.6,-8.1,8.7,Train / Val
2017-06-22,55.908,56.321,55.541,56.137,5225049,0.0,0.0,56.60549999999986,1,55.99759999999994,0,53.066460000000006,0,50.460500000000046,0,49.22357333333336,0,25674.53,,1.0,-8.1,9.1,Train / Val
2017-06-23,55.816,56.137,55.311,55.495,4154365,0.0,0.0,56.45569999999985,1,56.07134999999994,1,53.16534000000001,0,50.545540000000045,0,49.271013333333364,0,25670.05,,2.1,-5.0,7.1,Train / Val
2017-06-26,55.311,55.908,55.311,55.724,3248847,0.0,0.0,56.40539999999986,1,56.14754999999993,1,53.28322000000001,0,50.63377000000005,0,49.330266666666695,0,25871.89,,2.3,-3.3,5.6,Train / Val
2017-06-27,55.541,55.724,55.311,55.311,4106166,0.0,0.0,56.228099999999856,1,56.14224999999993,1,53.38744000000001,0,50.70931000000005,0,49.39441333333336,0,25839.99,,3.1,-2.3,5.4,Train / Val
2017-06-28,54.944,55.357,54.623,54.76,5066083,0.0,0.0,55.97319999999986,1,56.10939999999994,1,53.46442000000002,0,50.77799000000005,0,49.452826666666695,0,25683.5,,4.1,-2.1,6.199999999999999,Train / Val
2017-06-29,55.495,55.495,54.806,54.99,4089652,0.0,0.0,55.799899999999866,1,56.076799999999935,1,53.55862000000001,0,50.84897000000005,0,49.517773333333366,0,25965.42,,6.0,-1.8,7.8,Train / Val
2017-06-30,54.439,54.806,54.255,54.531,5072638,0.0,0.0,55.59869999999986,1,56.009999999999934,1,53.658060000000006,0,50.91761000000005,0,49.5723066666667,0,25764.58,,8.6,-0.5,9.1,Train / Val
2017-07-03,54.623,54.669,54.118,54.164,3828466,0.0,0.0,55.32029999999986,1,55.927099999999925,1,53.74114,0,50.98258000000004,0,49.62263333333337,0,25784.17,,9.3,-0.8,10.100000000000001,Train / Val
2017-07-04,54.072,54.485,53.246,54.026,4119911,0.0,0.0,55.15049999999985,1,55.850799999999936,1,53.81244000000001,0,51.04437000000004,0,49.67204000000003,0,25389.01,,9.6,-0.0,9.6,Train / Val
2017-07-05,54.255,54.255,53.521,54.118,3492453,0.0,0.0,54.92559999999986,1,55.779099999999936,1,53.88830000000001,0,51.10663000000005,0,49.72015333333337,0,25521.97,,9.4,-0.6,10.0,Train / Val
2017-07-06,54.21,54.531,53.75,54.439,4880365,0.0,0.0,54.755799999999866,1,55.68064999999994,1,53.96968000000001,0,51.162180000000056,0,49.770106666666706,0,25465.22,,8.8,-0.2,9.0,Train / Val
2017-07-07,54.072,54.669,53.75,54.072,4103275,0.0,0.0,54.61349999999986,1,55.534599999999955,1,54.037400000000005,0,51.217670000000055,0,49.81550666666671,0,25340.85,,9.5,-1.2,10.7,Train / Val
2017-07-10,54.531,56.459,54.255,55.862,6529149,0.0,0.0,54.627299999999856,0,55.51634999999995,0,54.13912000000001,0,51.28926000000005,0,49.87434666666671,0,25500.06,,6.0,2.5,3.5,Train / Val
2017-07-11,55.816,56.0,54.852,55.357,5213127,0.0,0.0,54.631899999999845,0,55.42999999999995,1,54.23794000000001,0,51.36120000000005,0,49.927113333333374,0,25877.64,,7.0,4.9,2.0999999999999996,Train / Val
2017-07-12,55.173,55.449,55.173,55.311,3062384,0.0,0.0,54.686999999999856,0,55.330099999999945,1,54.335840000000005,0,51.43403000000005,0,49.97807333333337,0,26043.64,,7.1,0.2,6.8999999999999995,Train / Val
2017-07-13,55.862,55.954,55.311,55.495,5218276,0.0,0.0,54.737499999999855,0,55.268699999999946,0,54.43924000000001,0,51.51141000000005,0,50.02725333333337,0,26346.17,,6.7,1.4,5.300000000000001,Train / Val
2017-07-14,55.632,55.954,55.403,55.954,3433303,0.0,0.0,54.879799999999854,0,55.23924999999995,0,54.547300000000014,0,51.59293000000005,0,50.08310000000003,0,26389.23,,5.8,0.0,5.8,Train / Val
2017-07-17,56.275,56.459,55.678,56.183,2700452,0.0,0.0,55.081699999999856,0,55.200999999999944,0,54.66716000000001,0,51.67674000000005,0,50.14137333333336,0,26470.58,,5.4,-1.4,6.800000000000001,Train / Val
2017-07-18,56.183,56.688,55.541,56.596,3840634,0.0,0.0,55.33869999999986,0,55.24459999999995,0,54.78446000000001,0,51.76603000000004,0,50.202400000000026,0,26524.94,,4.6,0.7,3.8999999999999995,Train / Val
2017-07-19,55.862,56.505,55.541,56.505,3520816,0.0,0.0,55.577399999999855,0,55.25149999999995,0,54.894540000000006,0,51.85035000000004,0,50.26162000000003,0,26672.16,,4.8,-1.6,6.4,Train / Val
2017-07-20,56.183,56.642,56.091,56.137,2560217,0.0,0.0,55.74719999999985,0,55.25149999999995,0,55.00446000000001,0,51.92964000000004,0,50.312980000000024,0,26740.21,,5.5,-3.2,8.7,Train / Val
2017-07-21,55.908,56.275,55.908,56.229,2350100,0.0,0.0,55.962899999999856,0,55.28819999999996,0,55.0955,0,52.012100000000046,0,50.36405333333336,0,26706.09,,5.3,-2.6,7.9,Train / Val
2017-07-24,55.77,57.009,55.77,56.826,4021070,0.0,0.0,56.05929999999986,0,55.343299999999964,0,55.184960000000004,0,52.093780000000045,0,50.417300000000026,0,26846.83,,4.2,-2.0,6.2,Train / Val
